evaluations raw_y
1 0.9792401097
7 0.9807767752
25 1.1410314925
29 1.2272950417
34 1.3347570742
35 1.4180374362
37 1.6056518947
41 1.8532246108
72 2.1872265967
73 2.1949078139
132 2.2831050228
150 2.2956841139
167 2.2999080037
209 2.3386342376
226 2.4342745862
236 2.5278058645
471 2.5853154085
555 2.8901734104
563 2.9515938607
620 3.1525851198
780 3.1605562579
830 3.1685678074
838 3.2258064516
869 3.4867503487
974 3.5161744023
1146 3.5971223022
1214 3.6496350365
1378 3.6603221083
100000 3.6603221083
evaluations raw_y
1 1.3192612137
8 1.3609145346
11 1.3728720483
29 1.4376078206
31 1.4560279557
35 1.4611338399
37 1.7895490336
45 1.8559762435
56 2.0080321285
80 2.0644095789
83 2.1682567216
105 2.2583559169
137 2.2624434389
160 2.3696682464
166 2.5075225677
264 2.5484199796
266 2.5960539979
273 2.6123301985
323 2.6288117771
334 2.6343519494
369 2.7442371021
379 2.8248587571
387 2.9239766082
416 3.4293552812
483 3.4770514604
803 3.5460992908
1036 3.5765379113
11623 3.6390101892
11774 3.7369207773
11980 3.7707390649
12577 3.9001560062
12639 3.9370078740
13064 3.9745627981
14721 4.3029259897
14774 4.4091710758
100000 3.7147102526
evaluations raw_y
1 1.4359563469
5 1.4872099941
8 1.6077170418
33 1.6223231668
36 1.7869907076
39 1.8315018315
46 1.9011406844
59 2.0815986678
75 2.1645021645
85 2.1758050479
107 2.2789425706
119 2.3430178069
125 2.5176233635
128 2.5641025641
134 2.6343519494
186 2.6968716289
229 2.8248587571
375 2.8312570781
381 2.8376844495
386 2.9239766082
396 3.1525851198
399 3.4199726402
418 3.5663338088
497 3.6075036075
505 3.7037037037
613 3.7821482602
619 3.8167938931
969 3.8759689922
1327 3.9872408293
100000 3.9872408293
evaluations raw_y
1 1.2297097885
19 1.2406947891
41 1.2893243940
51 1.3319126265
52 1.4261266400
60 1.6523463318
71 2.1496130696
98 2.2624434389
167 2.4342745862
183 2.5853154085
240 2.7746947836
264 2.9103608847
347 2.9726516052
441 3.0376670717
564 3.1055900621
566 3.1133250311
824 3.2509752926
1228 3.3112582781
100000 2.4875621891
evaluations raw_y
1 0.9262689885
6 1.0360547037
21 1.0670081093
24 1.0960105217
27 1.1558021267
31 1.1742602161
40 1.2933264356
43 1.4164305949
45 1.4577259475
67 1.6589250166
75 1.7946877243
78 1.9984012790
97 2.0408163265
107 2.0644095789
140 2.0678246485
182 2.0990764064
184 2.2222222222
186 2.3255813953
240 2.3299161230
254 2.3430178069
256 2.4108003857
266 2.4533856722
273 2.7144408252
285 2.7808676307
536 2.9446407538
578 3.0826140567
591 3.1525851198
641 3.4199726402
838 3.5260930889
947 3.5765379113
17441 3.5971223022
17460 3.6284470247
17566 3.7257824143
18296 3.7593984962
73294 3.8520801233
73400 3.9123630673
100000 3.9123630673
evaluations raw_y
1 0.7473841555
3 0.7805182641
4 0.8976660682
10 0.9589566552
17 1.0125556906
18 1.0351966874
20 1.2800819252
28 1.4116318464
29 1.5087507544
41 1.6139444803
48 1.7470300489
52 2.0210185934
58 2.0242914980
60 2.0275750203
73 2.1720243267
133 2.7870680045
155 2.7932960894
176 2.9036004646
193 2.9940119760
194 3.0450669915
207 3.0674846626
259 3.2010243278
260 3.3288948069
332 3.5460992908
780 3.6390101892
1027 3.6710719530
1065 3.8402457757
1077 3.9001560062
5567 4.0257648953
5602 4.0387722132
5803 4.0518638574
5863 4.2589437819
7554 4.5537340619
100000 3.2938076416
evaluations raw_y
1 1.2001920307
3 1.2297097885
6 1.3564839935
10 1.3758943313
24 1.3819789939
42 1.3865779257
47 1.4594279043
50 1.6307893020
59 1.6767270288
65 1.6812373907
80 1.7494751575
94 1.8181818182
151 1.8261504748
152 1.9920318725
162 2.0080321285
186 2.1795989538
190 2.2789425706
221 2.3430178069
239 2.3832221163
255 2.4248302619
286 2.5484199796
405 2.5853154085
412 2.6014568158
477 2.6288117771
551 2.7382256298
629 2.7442371021
676 2.7624309392
690 2.9377203290
867 2.9446407538
923 3.1055900621
1137 3.2938076416
1152 3.3025099075
40180 3.3200531208
40443 3.4387895461
40514 3.5765379113
40613 3.7369207773
40686 3.8639876352
40776 3.8759689922
41000 3.8880248834
41244 4.1597337770
100000 2.2421524664
evaluations raw_y
1 0.9028530155
3 1.0642826735
10 1.0651896037
11 1.1547344111
14 1.1579434924
17 1.1600928074
18 1.2106537530
38 1.2893243940
57 1.3376136972
68 1.3579576317
72 1.3835085778
78 1.4359563469
83 1.4376078206
86 1.6589250166
101 1.9825535289
115 1.9857029388
118 2.2143489814
143 2.2914757104
177 2.4485798237
178 2.4533856722
179 2.6455026455
190 2.8441410694
238 3.0012004802
245 3.1133250311
324 3.2341526520
392 3.2425421530
451 3.4293552812
583 3.4770514604
587 3.5663338088
652 3.9619651347
738 3.9745627981
4597 4.0257648953
4643 4.0387722132
13890 4.1736227045
100000 4.1736227045
evaluations raw_y
1 1.2153621779
6 1.2658227848
16 1.3290802764
23 1.3390465988
36 1.3638843426
37 1.4784151390
42 1.6835016835
48 1.7229496899
68 1.8925056775
95 1.9127773527
115 2.0016012810
158 2.0242914980
173 2.0815986678
179 2.0850708924
197 2.2381378693
244 2.2665457842
276 2.2789425706
317 2.4061597690
355 2.5075225677
364 2.6178010471
380 2.7382256298
504 2.8768699655
536 2.9239766082
554 3.1210986267
707 3.3829499323
809 3.4106412005
1081 3.5360678925
1243 4.0518638574
2080 4.2589437819
2845 4.3029259897
100000 4.3029259897
evaluations raw_y
1 1.2071463061
2 1.3819789939
5 1.5595757954
8 1.8024513338
12 1.8208302986
20 1.9607843137
46 2.0275750203
64 2.0576131687
87 2.0678246485
115 2.1459227468
197 2.2026431718
206 2.3386342376
234 2.3696682464
328 2.5588536336
329 2.8835063437
445 3.0156815440
635 3.0826140567
657 3.1055900621
712 3.1289111389
969 3.3200531208
1975 3.3467202142
2138 3.4674063800
2237 3.4770514604
3035 3.6075036075
68662 3.6284470247
69225 3.7481259370
69452 3.7821482602
69484 3.8402457757
69505 3.9494470774
70619 4.1876046901
70653 4.2301184433
70851 4.2444821732
71188 4.2881646655
100000 3.9001560062
