evaluations raw_y
1 51.0000000000
4 52.0000000000
156 53.0000000000
263 54.0000000000
275 55.0000000000
675 56.0000000000
720 57.0000000000
726 58.0000000000
749 60.0000000000
1091 61.0000000000
1749 62.0000000000
1750 63.0000000000
5860 64.0000000000
13223 65.0000000000
13226 66.0000000000
53877 67.0000000000
100000 57.0000000000
evaluations raw_y
1 51.0000000000
326 52.0000000000
335 53.0000000000
339 54.0000000000
342 55.0000000000
343 56.0000000000
344 57.0000000000
1046 58.0000000000
1165 59.0000000000
1172 60.0000000000
1175 61.0000000000
1176 62.0000000000
4435 63.0000000000
19970 64.0000000000
20280 65.0000000000
20328 66.0000000000
20331 67.0000000000
20338 68.0000000000
20340 69.0000000000
100000 43.0000000000
evaluations raw_y
1 50.0000000000
3 51.0000000000
29 52.0000000000
96 53.0000000000
105 54.0000000000
112 55.0000000000
118 57.0000000000
119 58.0000000000
137 59.0000000000
291 60.0000000000
294 61.0000000000
295 62.0000000000
296 63.0000000000
803 65.0000000000
24227 67.0000000000
24228 68.0000000000
100000 50.0000000000
evaluations raw_y
1 49.0000000000
102 50.0000000000
136 51.0000000000
137 52.0000000000
606 53.0000000000
692 54.0000000000
834 55.0000000000
836 56.0000000000
894 57.0000000000
1918 58.0000000000
1922 59.0000000000
1923 60.0000000000
1924 61.0000000000
1931 62.0000000000
3601 64.0000000000
3602 65.0000000000
16836 67.0000000000
74038 68.0000000000
84591 69.0000000000
100000 47.0000000000
evaluations raw_y
1 48.0000000000
3 50.0000000000
184 51.0000000000
193 53.0000000000
558 54.0000000000
570 55.0000000000
572 56.0000000000
577 57.0000000000
2693 58.0000000000
2694 59.0000000000
2702 60.0000000000
2705 61.0000000000
9624 63.0000000000
9671 64.0000000000
9673 66.0000000000
9680 67.0000000000
27421 68.0000000000
100000 50.0000000000
evaluations raw_y
1 43.0000000000
41 44.0000000000
44 45.0000000000
45 46.0000000000
51 47.0000000000
60 48.0000000000
195 49.0000000000
196 50.0000000000
201 52.0000000000
203 53.0000000000
529 54.0000000000
530 55.0000000000
545 56.0000000000
635 57.0000000000
652 58.0000000000
715 59.0000000000
719 60.0000000000
720 61.0000000000
868 62.0000000000
1575 63.0000000000
2214 64.0000000000
2222 65.0000000000
10596 66.0000000000
18815 67.0000000000
29267 68.0000000000
29274 69.0000000000
29282 70.0000000000
100000 49.0000000000
evaluations raw_y
1 50.0000000000
10 51.0000000000
116 52.0000000000
120 54.0000000000
157 55.0000000000
358 56.0000000000
359 57.0000000000
361 58.0000000000
931 59.0000000000
932 60.0000000000
1982 61.0000000000
1989 62.0000000000
13453 63.0000000000
22046 64.0000000000
39831 66.0000000000
39832 67.0000000000
39835 68.0000000000
39837 69.0000000000
100000 61.0000000000
evaluations raw_y
1 47.0000000000
49 48.0000000000
68 49.0000000000
70 51.0000000000
80 52.0000000000
151 53.0000000000
208 54.0000000000
686 55.0000000000
694 56.0000000000
718 57.0000000000
722 58.0000000000
806 59.0000000000
807 60.0000000000
808 61.0000000000
878 62.0000000000
884 63.0000000000
2825 64.0000000000
2826 65.0000000000
2827 66.0000000000
33703 67.0000000000
34612 68.0000000000
34699 69.0000000000
100000 50.0000000000
evaluations raw_y
1 50.0000000000
6 52.0000000000
11 53.0000000000
12 54.0000000000
20 55.0000000000
23 56.0000000000
25 57.0000000000
26 58.0000000000
501 59.0000000000
502 60.0000000000
520 61.0000000000
552 62.0000000000
10513 63.0000000000
10661 64.0000000000
10667 65.0000000000
10672 66.0000000000
29535 67.0000000000
100000 57.0000000000
evaluations raw_y
1 47.0000000000
10 48.0000000000
13 49.0000000000
14 50.0000000000
26 51.0000000000
28 52.0000000000
224 53.0000000000
235 54.0000000000
236 55.0000000000
238 56.0000000000
844 57.0000000000
845 58.0000000000
847 59.0000000000
851 60.0000000000
857 61.0000000000
3292 62.0000000000
3347 63.0000000000
6792 64.0000000000
21206 65.0000000000
21208 66.0000000000
21217 67.0000000000
21222 69.0000000000
21223 71.0000000000
21224 72.0000000000
21228 74.0000000000
21229 75.0000000000
21235 76.0000000000
100000 58.0000000000
