evaluations raw_y
1 1.5595757954
2 1.5933715743
37 1.6857720836
45 1.7397355602
56 1.7869907076
69 1.8532246108
82 1.9127773527
150 1.9157088123
165 1.9485580670
197 2.1026072330
206 2.1132713440
237 2.1607605877
255 2.3969319271
362 2.4015369837
505 2.4154589372
510 2.5278058645
588 2.7624309392
649 2.7932960894
681 2.8901734104
804 3.0084235860
948 3.0303030303
1205 3.0674846626
1271 3.3921302578
1317 3.4965034965
1433 3.5260930889
1455 3.5971223022
1467 3.6710719530
12188 3.6927621861
12289 3.7037037037
23175 3.9370078740
23703 4.0257648953
100000 3.0674846626
evaluations raw_y
1 1.1431184271
7 1.2272950417
8 1.3623978202
15 1.4872099941
24 1.6414970453
38 1.7205781142
69 1.8395879323
96 1.9516003123
101 2.0374898126
112 2.0408163265
123 2.0712510356
131 2.0920502092
160 2.2026431718
178 2.4582104228
180 2.5536261491
233 2.5906735751
279 2.8968713789
458 2.9171528588
468 3.0376670717
516 3.1055900621
553 3.2092426187
648 3.2341526520
782 3.4965034965
1567 3.5868005739
1596 3.6179450072
2759 3.6496350365
13906 3.7821482602
14328 3.8051750381
14365 3.9619651347
54673 3.9872408293
54676 4.2158516020
54744 4.4722719141
100000 3.1367628607
evaluations raw_y
1 0.7261109498
9 0.7273785278
20 0.9317927693
23 0.9716284493
25 1.1809163911
26 1.2333497780
30 1.2645422357
38 1.3653741125
53 1.5384615385
63 1.5403573629
73 1.7111567420
74 1.8670649739
77 1.8982536067
87 1.9186492709
88 2.2222222222
89 2.3084025854
114 2.3386342376
122 2.5536261491
186 2.5693730730
265 2.5960539979
274 2.6014568158
282 2.6123301985
303 2.6511134677
311 2.6680896478
495 2.7932960894
506 2.8121484814
576 3.3112582781
793 3.3377837116
951 3.3647375505
1044 3.6284470247
1147 3.6603221083
1241 3.6710719530
94017 3.7593984962
100000 2.8312570781
evaluations raw_y
1 1.2619888945
6 1.4889815366
7 1.6350555919
31 1.7543859649
41 1.7768301350
43 1.7793594306
49 1.9546520719
53 2.0275750203
85 2.0712510356
93 2.1026072330
130 2.1204410517
141 2.3212627669
146 2.3342670401
161 2.4826216485
172 2.6014568158
240 2.6968716289
320 2.7262813522
357 2.7685492802
397 2.7746947836
420 2.8835063437
600 2.9868578256
684 3.0084235860
702 3.0156815440
709 3.0674846626
1265 3.1525851198
1319 3.1605562579
1447 3.5063113604
1918 3.5971223022
100000 3.3738191633
evaluations raw_y
1 1.0150223305
3 1.0883761428
5 1.1296882061
6 1.2481278083
7 1.4052838673
16 1.4132278123
19 1.5654351910
25 1.6458196182
35 1.7543859649
66 1.8504811251
84 1.9098548510
111 2.0644095789
169 2.1026072330
180 2.1795989538
184 2.2789425706
199 2.3877745941
