evaluations raw_y
1 -0.4866700220
2 -0.4718862236
4 -0.4499735950
38 -0.4347559328
1477 -0.4210819902
100000 -0.5175462093
evaluations raw_y
1 -0.4708471423
18 -0.4595745451
30 -0.4590976911
53 -0.4546552729
577 -0.4387427555
100000 -0.5523717297
evaluations raw_y
1 -0.5129366274
2 -0.4899336030
4 -0.4806741135
15 -0.4656340311
73 -0.4639991726
83 -0.4519751993
172 -0.4341425102
217 -0.4315810735
3466 -0.4303119890
8892 -0.4279701420
9048 -0.4274927538
100000 -0.5087421501
evaluations raw_y
1 -0.4963024102
4 -0.4776134645
7 -0.4651067059
8 -0.4650867521
22 -0.4573452534
31 -0.4460930417
291 -0.4445327199
361 -0.4390947590
2169 -0.4356464232
2386 -0.4344871713
6489 -0.4311447408
25920 -0.4297368591
26379 -0.4273819377
85535 -0.4258820438
95497 -0.4241687469
100000 -0.4794294891
evaluations raw_y
1 -0.5382888762
2 -0.5254372963
3 -0.5029267576
4 -0.4504943986
249 -0.4458234240
649 -0.4289862744
87362 -0.4270440064
100000 -0.5191246051
evaluations raw_y
1 -0.4961476196
3 -0.4479311865
217 -0.4174002208
100000 -0.5088701656
evaluations raw_y
1 -0.5037238186
4 -0.4926011386
5 -0.4895706777
9 -0.4834963885
13 -0.4549090651
15 -0.4548399288
69 -0.4506758949
105 -0.4473048185
150 -0.4351496874
212 -0.4115520241
4485 -0.4065393436
5819 -0.4023190600
100000 -0.5118585551
evaluations raw_y
1 -0.4591227997
31 -0.4506769348
37 -0.4425692506
1837 -0.4416620290
2196 -0.4361257089
3206 -0.4346175528
3672 -0.4269398723
4148 -0.4258557403
100000 -0.5233740009
evaluations raw_y
1 -0.4985275106
6 -0.4823680554
17 -0.4820764011
18 -0.4736372220
24 -0.4705583298
69 -0.4677383232
70 -0.4650383610
78 -0.4585311765
85 -0.4578505092
259 -0.4553238914
260 -0.4451853217
508 -0.4367601376
1539 -0.4225727986
100000 -0.5129522431
evaluations raw_y
1 -0.5084573371
2 -0.4906545795
4 -0.4824864397
18 -0.4540441710
148 -0.4491356982
154 -0.4430654788
189 -0.4291461785
4865 -0.4288835503
5744 -0.4282545720
6097 -0.4239276045
6121 -0.4154749987
7695 -0.4154321394
7861 -0.4127493120
9931 -0.4094363347
12746 -0.4013568717
13869 -0.3999560609
14144 -0.3939982107
16129 -0.3915201357
17681 -0.3851782468
100000 -0.4807106033
