evaluations raw_y
1 0.9792401097
21 1.0940919037
27 1.1494252874
29 1.2106537530
34 1.3095861708
35 1.3276686139
37 1.5234613041
66 1.6501650165
68 1.7301038062
74 1.7397355602
765 1.7717930546
768 1.8532246108
4054 1.8896447468
4057 1.9394879752
4835 1.9794140934
14034 2.0112630732
16053 2.0885547201
55925 2.1570319241
55927 2.2542831380
66051 2.4201355276
68046 2.5853154085
100000 1.2893243940
evaluations raw_y
1 1.3192612137
56 1.3234515617
188 1.3404825737
195 1.3520822066
197 1.3623978202
198 1.4854426619
463 1.5309246785
472 1.5518311608
476 1.6633399867
1317 1.7373175817
1321 1.9577133908
1329 2.1570319241
46193 2.2421524664
100000 0.8756567426
evaluations raw_y
1 1.4359563469
8 1.4943215780
11 1.6458196182
1069 1.7921146953
1072 1.9040365575
15617 1.9669551534
25749 2.0408163265
42188 2.0542317173
42194 2.0885547201
49428 2.2065313327
86271 2.2341376229
100000 0.9087604507
evaluations raw_y
1 1.2297097885
19 1.2543903663
52 1.3943112103
60 1.6350555919
71 1.8024513338
1991 1.8181818182
6579 1.9888623707
25530 2.2341376229
100000 0.8957362952
evaluations raw_y
1 0.9262689885
6 1.0360547037
27 1.0969723563
36 1.1076650421
40 1.2130033964
43 1.2141816416
45 1.2153621779
58 1.3579576317
121 1.3804527885
276 1.4872099941
398 1.4925373134
415 1.5346838551
553 1.6458196182
556 1.6523463318
693 1.6926201760
694 1.7768301350
3790 1.7818959373
5658 1.8559762435
5659 1.9275250578
11038 1.9425019425
18105 2.0177562550
23519 2.0441537204
36437 2.2222222222
68635 2.4630541872
97696 2.5906735751
97702 2.6852846402
100000 0.7215007215
evaluations raw_y
1 0.7473841555
3 0.7805182641
4 0.8976660682
20 1.0216591745
22 1.1195700851
28 1.1921793038
29 1.2709710219
174 1.3865779257
176 1.5271838729
292 1.5673981191
294 1.6767270288
295 1.7494751575
1769 1.9607843137
15970 2.0850708924
18459 2.1645021645
64091 2.2026431718
100000 0.9054690330
evaluations raw_y
1 1.2001920307
6 1.4293882218
10 1.4889815366
67 1.5772870662
233 1.6767270288
912 1.7818959373
1074 1.8422991894
1932 1.8896447468
6753 1.9762845850
17795 1.9984012790
24165 2.0441537204
57759 2.1204410517
93202 2.1682567216
96774 2.1910604733
100000 0.7372456503
evaluations raw_y
1 0.9028530155
3 1.0642826735
10 1.0651896037
11 1.1547344111
14 1.1579434924
219 1.1831519167
220 1.2083131948
224 1.2382367509
253 1.2774655084
260 1.2853470437
263 1.3164823591
274 1.3361838589
305 1.3477088949
320 1.3594344753
369 1.4854426619
371 1.5954052329
524 1.6265452180
533 1.7397355602
536 1.7921146953
2770 1.8129079043
2773 1.8477457502
2854 1.8867924528
2859 1.9186492709
11565 2.0177562550
11568 2.3923444976
100000 0.9140767824
evaluations raw_y
1 1.2153621779
37 1.3927576602
38 1.4005602241
40 1.4543339151
68 1.6655562958
78 1.6677785190
694 1.7158544955
695 1.9011406844
2630 2.1834061135
100000 1.0292301359
evaluations raw_y
1 1.2071463061
2 1.3819789939
20 1.4819205691
22 1.5537600994
206 1.6744809109
906 1.6767270288
907 1.7946877243
926 1.9731649566
10540 1.9984012790
18362 2.0746887967
99330 2.2301516503
100000 0.9777082519
