evaluations raw_y
1 -0.4866700220
2 -0.4520830788
56 -0.4514052967
3168 -0.4503450290
3529 -0.4492306717
3635 -0.4489250528
3726 -0.4431431953
3775 -0.4429261383
3994 -0.4414495024
4044 -0.4388299843
4261 -0.4370336541
8336 -0.4326236436
8358 -0.4312937412
79163 -0.4296977899
79190 -0.4233043388
82313 -0.4169485764
82318 -0.4160776161
82360 -0.4160417454
100000 -0.4992821624
evaluations raw_y
1 -0.4708471423
27 -0.4681623936
5146 -0.4633157827
8060 -0.4595774170
8160 -0.4577243633
8163 -0.4516376550
8410 -0.4482399620
8430 -0.4472399233
13941 -0.4376624227
14048 -0.4328181963
14084 -0.4289797243
87430 -0.4261319958
100000 -0.5269045862
evaluations raw_y
1 -0.5129366274
2 -0.4787154353
4 -0.4708381396
11 -0.4623260126
18 -0.4597251514
30 -0.4533111756
3485 -0.4497111922
3533 -0.4367724176
3560 -0.4322241644
3563 -0.4288275480
9001 -0.4274335356
100000 -0.4510646593
evaluations raw_y
1 -0.4963024102
4 -0.4927879942
7 -0.4736031332
25 -0.4629590325
330 -0.4618843420
431 -0.4575590862
1504 -0.4511267353
2621 -0.4497166411
2888 -0.4485840138
3164 -0.4479591195
3172 -0.4433265922
18057 -0.4423382115
18087 -0.4420302619
18089 -0.4320911621
18138 -0.4296240464
18324 -0.4288491159
27509 -0.4201953873
35000 -0.4170302539
35060 -0.4101035901
35062 -0.4042359380
100000 -0.4783381470
evaluations raw_y
1 -0.5382888762
2 -0.5379595220
3 -0.4988739465
4 -0.4665558590
51 -0.4625068708
177 -0.4608714905
207 -0.4586079358
1059 -0.4518819064
1544 -0.4471617128
4883 -0.4440085128
4935 -0.4439248739
4991 -0.4403867724
5008 -0.4399067029
5196 -0.4397067717
5640 -0.4377474652
19446 -0.4346453506
19576 -0.4326244163
88337 -0.4305943761
88441 -0.4301471985
100000 -0.5126719865
evaluations raw_y
1 -0.4961476196
2 -0.4927352427
3 -0.4548204706
33 -0.4519387081
1337 -0.4507935159
4451 -0.4465809387
4638 -0.4448527787
4737 -0.4300395730
4745 -0.4287135751
4776 -0.4182988588
5752 -0.4180601789
32170 -0.4131505540
100000 -0.5035561036
evaluations raw_y
1 -0.5037238186
4 -0.4816459513
9 -0.4795151813
13 -0.4533592363
15 -0.4487480748
50 -0.4454182771
212 -0.4443607861
229 -0.4429015173
261 -0.4413230513
278 -0.4402460078
355 -0.4384552834
389 -0.4354823956
532 -0.4347656142
539 -0.4318789225
568 -0.4154878895
4801 -0.4145104151
4806 -0.4100528510
4902 -0.4086459665
100000 -0.4956456160
evaluations raw_y
1 -0.4591227997
220 -0.4525596851
283 -0.4436551343
11637 -0.4384070752
12054 -0.4382195286
12176 -0.4335132652
12306 -0.4319693943
12323 -0.4317662548
12342 -0.4302089721
12893 -0.4254115316
14643 -0.4229378021
100000 -0.5450284220
evaluations raw_y
1 -0.4985275106
2 -0.4978207552
6 -0.4872891356
21 -0.4867663190
24 -0.4712328043
34 -0.4692715001
44 -0.4449236353
78 -0.4407507461
82 -0.4356766452
145 -0.4354331764
264 -0.4217740745
17242 -0.4148407537
88029 -0.4092065161
100000 -0.4990388470
evaluations raw_y
1 -0.5084573371
2 -0.4772237098
13 -0.4690029329
16 -0.4683526475
18 -0.4484446507
27 -0.4465862451
64 -0.4324317258
237 -0.4307290042
333 -0.4217487918
8296 -0.4207969573
8432 -0.4199367459
13164 -0.4197226623
13223 -0.4173380646
100000 -0.5481226870
