evaluations raw_y
1 -1527.0000000000
2 -1400.0000000000
3 -1264.0000000000
7 -1138.0000000000
29 -1128.0000000000
33 -1040.0000000000
90 -992.0000000000
6297 -943.0000000000
24494 -933.0000000000
24515 -904.0000000000
59570 -903.0000000000
86045 -864.0000000000
86106 -806.0000000000
86231 -777.0000000000
100000 -1507.0000000000
evaluations raw_y
1 -1469.0000000000
5 -1410.0000000000
17 -1244.0000000000
56 -1186.0000000000
1154 -1108.0000000000
1203 -1069.0000000000
1245 -1030.0000000000
1393 -1011.0000000000
1419 -982.0000000000
12637 -962.0000000000
12674 -933.0000000000
12860 -923.0000000000
12870 -913.0000000000
13146 -894.0000000000
61184 -884.0000000000
61518 -874.0000000000
61667 -855.0000000000
61686 -816.0000000000
61752 -806.0000000000
61776 -777.0000000000
61826 -767.0000000000
61884 -748.0000000000
61896 -719.0000000000
100000 -1439.0000000000
evaluations raw_y
1 -1566.0000000000
3 -1371.0000000000
5 -1284.0000000000
7 -1137.0000000000
26 -1128.0000000000
42 -1031.0000000000
634 -1030.0000000000
683 -1011.0000000000
718 -1001.0000000000
911 -972.0000000000
938 -933.0000000000
964 -855.0000000000
17781 -806.0000000000
36187 -797.0000000000
36283 -787.0000000000
100000 -1546.0000000000
evaluations raw_y
1 -1021.0000000000
2806 -981.0000000000
6281 -962.0000000000
15737 -932.0000000000
18737 -923.0000000000
18784 -884.0000000000
24309 -845.0000000000
77553 -767.0000000000
100000 -1381.0000000000
evaluations raw_y
1 -1517.0000000000
2 -1108.0000000000
5 -1098.0000000000
3011 -1079.0000000000
3730 -1069.0000000000
3739 -1001.0000000000
4483 -962.0000000000
4558 -923.0000000000
4827 -914.0000000000
5177 -904.0000000000
5324 -885.0000000000
5325 -865.0000000000
5498 -855.0000000000
56683 -807.0000000000
56930 -778.0000000000
57262 -777.0000000000
100000 -1644.0000000000
evaluations raw_y
1 -1527.0000000000
2 -1468.0000000000
3 -1273.0000000000
4 -1205.0000000000
21 -991.0000000000
3469 -982.0000000000
3477 -933.0000000000
4549 -865.0000000000
4553 -787.0000000000
37519 -758.0000000000
92151 -748.0000000000
92691 -729.0000000000
100000 -1400.0000000000
evaluations raw_y
1 -1683.0000000000
2 -1206.0000000000
4 -1137.0000000000
5 -1069.0000000000
20 -923.0000000000
21 -913.0000000000
14392 -904.0000000000
14593 -865.0000000000
14603 -855.0000000000
100000 -1283.0000000000
evaluations raw_y
1 -982.0000000000
11147 -952.0000000000
11175 -923.0000000000
11223 -874.0000000000
11225 -835.0000000000
11303 -767.0000000000
22154 -739.0000000000
100000 -1566.0000000000
evaluations raw_y
1 -1508.0000000000
3 -1254.0000000000
17 -1118.0000000000
122 -1069.0000000000
5427 -1049.0000000000
5464 -1030.0000000000
5479 -1001.0000000000
9525 -992.0000000000
9715 -973.0000000000
9897 -924.0000000000
13711 -865.0000000000
13714 -855.0000000000
13870 -787.0000000000
13934 -777.0000000000
14042 -719.0000000000
25640 -709.0000000000
100000 -1410.0000000000
evaluations raw_y
1 -1215.0000000000
3 -1166.0000000000
12 -1088.0000000000
3874 -1079.0000000000
3883 -1059.0000000000
3970 -1049.0000000000
5615 -1011.0000000000
6591 -1001.0000000000
6735 -952.0000000000
6911 -913.0000000000
12237 -893.0000000000
12498 -883.0000000000
12519 -854.0000000000
16115 -825.0000000000
16595 -816.0000000000
16598 -728.0000000000
43319 -689.0000000000
100000 -1293.0000000000
