evaluations raw_y
1 1810.0308416807
2 1767.7051847322
3 1756.1133886221
4 1745.5603579511
9 1731.6917951966
13 1665.5602180183
15 1644.5940450349
17 1635.4943164981
83 1590.9144043610
26052 1581.2017796515
35580 1578.2161220243
50020 1775.6511295582
