evaluations raw_y
1 6.6000000000
2 8.0000000000
18 8.4000000000
27 9.4000000000
714 9.6000000000
1048 9.8000000000
1194 10.0000000000
2760 10.4000000000
53301 11.2000000000
53331 11.8000000000
100000 7.2000000000
evaluations raw_y
1 6.2000000000
2 6.4000000000
6 8.4000000000
36 9.2000000000
2595 9.4000000000
7794 9.6000000000
16696 9.8000000000
16713 10.4000000000
20432 10.6000000000
92211 10.8000000000
98029 11.0000000000
100000 6.2000000000
evaluations raw_y
1 5.6000000000
3 7.2000000000
4 7.4000000000
8 8.0000000000
9 8.2000000000
17 8.8000000000
4260 9.0000000000
7420 9.2000000000
7473 9.8000000000
10364 10.0000000000
10406 10.2000000000
22561 10.4000000000
22571 10.6000000000
22866 11.0000000000
100000 6.8000000000
evaluations raw_y
1 6.8000000000
4 7.2000000000
7 8.4000000000
8 8.6000000000
13 9.0000000000
27 9.4000000000
37 9.6000000000
426 9.8000000000
14837 10.0000000000
14887 10.2000000000
14894 10.4000000000
14901 11.0000000000
14919 11.2000000000
14964 11.4000000000
15130 11.6000000000
100000 5.8000000000
evaluations raw_y
1 7.2000000000
3 8.0000000000
12 9.0000000000
26 9.6000000000
2341 9.8000000000
2378 10.0000000000
3223 10.2000000000
3507 10.6000000000
30825 10.8000000000
74743 11.2000000000
74764 11.4000000000
74793 11.8000000000
74806 12.0000000000
74994 12.2000000000
100000 6.6000000000
evaluations raw_y
1 6.2000000000
2 6.6000000000
4 7.6000000000
9 8.4000000000
23 9.2000000000
31 9.4000000000
93 9.6000000000
1651 10.6000000000
33253 11.0000000000
38558 11.2000000000
100000 5.6000000000
evaluations raw_y
1 7.0000000000
11 7.2000000000
13 7.8000000000
39 8.2000000000
42 10.0000000000
823 10.2000000000
839 10.6000000000
844 11.0000000000
100000 8.0000000000
evaluations raw_y
1 7.2000000000
2 7.4000000000
7 8.8000000000
26 10.0000000000
917 10.4000000000
16329 10.6000000000
16352 10.8000000000
44693 11.0000000000
44707 11.2000000000
100000 6.8000000000
evaluations raw_y
1 7.8000000000
5 8.0000000000
13 8.6000000000
27 8.8000000000
50 9.0000000000
120 9.6000000000
147 9.8000000000
164 10.4000000000
12373 10.6000000000
51032 11.2000000000
100000 9.0000000000
evaluations raw_y
1 6.2000000000
3 6.4000000000
4 7.2000000000
7 7.4000000000
14 7.8000000000
19 8.0000000000
21 8.2000000000
32 9.4000000000
35 10.0000000000
25329 10.2000000000
28596 10.4000000000
70564 10.8000000000
70894 11.0000000000
76275 11.4000000000
76336 11.6000000000
100000 7.8000000000
