evaluations raw_y
1122 -33.0000000000
1206 -32.0000000000
1248 -14.0000000000
1282 -4.0000000000
1378 -3.0000000000
1517 -2.0000000000
1581 7.0000000000
1804 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -982.0000000000
41 -923.0000000000
46 -884.0000000000
97 -816.0000000000
105 -807.0000000000
125 -709.0000000000
129 -631.0000000000
226 -495.0000000000
280 -456.0000000000
284 -398.0000000000
316 -369.0000000000
332 -360.0000000000
349 -330.0000000000
350 -272.0000000000
411 -262.0000000000
436 -214.0000000000
437 -194.0000000000
507 -175.0000000000
515 -146.0000000000
544 -136.0000000000
601 -126.0000000000
603 -78.0000000000
636 -60.0000000000
678 -59.0000000000
788 -40.0000000000
865 -31.0000000000
1039 -22.0000000000
1085 -13.0000000000
1195 -3.0000000000
1332 -2.0000000000
1458 -1.0000000000
1463 7.0000000000
1613 8.0000000000
3579 9.0000000000
100000 -30.0000000000
evaluations raw_y
1 -1508.0000000000
3 -1079.0000000000
44 -1069.0000000000
62 -1030.0000000000
69 -943.0000000000
72 -923.0000000000
84 -913.0000000000
90 -767.0000000000
117 -631.0000000000
185 -543.0000000000
194 -476.0000000000
262 -427.0000000000
298 -418.0000000000
321 -408.0000000000
325 -398.0000000000
346 -281.0000000000
395 -262.0000000000
411 -252.0000000000
450 -242.0000000000
486 -213.0000000000
514 -204.0000000000
530 -194.0000000000
537 -176.0000000000
586 -175.0000000000
610 -166.0000000000
613 -138.0000000000
627 -137.0000000000
665 -89.0000000000
711 -80.0000000000
771 -79.0000000000
773 -71.0000000000
790 -33.0000000000
851 -31.0000000000
859 -24.0000000000
891 -23.0000000000
895 -13.0000000000
923 -5.0000000000
959 -3.0000000000
1128 -2.0000000000
1197 7.0000000000
1291 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1215.0000000000
12 -1156.0000000000
14 -1137.0000000000
29 -952.0000000000
70 -786.0000000000
134 -748.0000000000
141 -737.0000000000
178 -689.0000000000
195 -651.0000000000
220 -554.0000000000
251 -524.0000000000
267 -496.0000000000
288 -437.0000000000
296 -389.0000000000
327 -370.0000000000
374 -351.0000000000
375 -350.0000000000
391 -264.0000000000
434 -225.0000000000
485 -157.0000000000
530 -137.0000000000
583 -99.0000000000
627 -90.0000000000
662 -89.0000000000
668 -70.0000000000
678 -52.0000000000
736 -33.0000000000
765 -32.0000000000
840 -23.0000000000
942 -22.0000000000
1125 -21.0000000000
1150 -12.0000000000
1152 -3.0000000000
1198 -2.0000000000
1435 7.0000000000
1938 8.0000000000
100000 8.0000000000
