evaluations raw_y
1 -1478.0000000000
3 -1303.0000000000
11 -1147.0000000000
25 -1079.0000000000
63 -981.0000000000
106 -924.0000000000
130 -836.0000000000
141 -748.0000000000
190 -728.0000000000
192 -553.0000000000
221 -543.0000000000
276 -505.0000000000
277 -484.0000000000
329 -457.0000000000
359 -417.0000000000
374 -379.0000000000
376 -349.0000000000
387 -311.0000000000
393 -302.0000000000
438 -301.0000000000
464 -243.0000000000
474 -234.0000000000
504 -214.0000000000
544 -197.0000000000
549 -138.0000000000
609 -118.0000000000
625 -100.0000000000
662 -99.0000000000
685 -81.0000000000
739 -80.0000000000
901 -71.0000000000
947 -42.0000000000
981 -31.0000000000
1004 -23.0000000000
1008 -22.0000000000
1042 -13.0000000000
1096 -4.0000000000
1151 -3.0000000000
1403 6.0000000000
1483 7.0000000000
100000 7.0000000000
evaluations raw_y
1 -1274.0000000000
4 -1254.0000000000
13 -1030.0000000000
20 -933.0000000000
51 -826.0000000000
97 -748.0000000000
114 -738.0000000000
132 -631.0000000000
175 -544.0000000000
176 -456.0000000000
239 -329.0000000000
351 -271.0000000000
377 -242.0000000000
440 -214.0000000000
445 -213.0000000000
470 -204.0000000000
488 -184.0000000000
570 -175.0000000000
571 -165.0000000000
577 -146.0000000000
663 -137.0000000000
672 -117.0000000000
707 -98.0000000000
910 -89.0000000000
965 -70.0000000000
1062 -51.0000000000
1118 -32.0000000000
1271 -23.0000000000
1277 -22.0000000000
1296 -3.0000000000
1385 -2.0000000000
1678 7.0000000000
1798 8.0000000000
1986 9.0000000000
100000 -20.0000000000
evaluations raw_y
1 -1410.0000000000
2 -1274.0000000000
7 -1215.0000000000
12 -1196.0000000000
18 -1050.0000000000
36 -992.0000000000
45 -865.0000000000
63 -690.0000000000
114 -641.0000000000
141 -612.0000000000
147 -572.0000000000
181 -563.0000000000
199 -544.0000000000
205 -446.0000000000
214 -350.0000000000
286 -234.0000000000
323 -215.0000000000
336 -167.0000000000
346 -137.0000000000
440 -127.0000000000
445 -89.0000000000
500 -88.0000000000
521 -80.0000000000
528 -79.0000000000
587 -61.0000000000
596 -41.0000000000
660 -23.0000000000
719 -13.0000000000
765 -12.0000000000
775 -4.0000000000
804 -3.0000000000
971 -2.0000000000
1033 7.0000000000
1147 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1469.0000000000
3 -1352.0000000000
5 -1351.0000000000
9 -1157.0000000000
11 -1089.0000000000
48 -1011.0000000000
52 -952.0000000000
77 -855.0000000000
101 -816.0000000000
108 -709.0000000000
150 -602.0000000000
169 -505.0000000000
206 -496.0000000000
255 -437.0000000000
287 -340.0000000000
306 -292.0000000000
390 -273.0000000000
397 -214.0000000000
440 -176.0000000000
477 -175.0000000000
486 -166.0000000000
515 -156.0000000000
536 -147.0000000000
553 -117.0000000000
583 -98.0000000000
611 -79.0000000000
685 -70.0000000000
703 -60.0000000000
705 -41.0000000000
712 -32.0000000000
871 -31.0000000000
885 -23.0000000000
909 -22.0000000000
1006 -21.0000000000
1030 -2.0000000000
1218 7.0000000000
1272 8.0000000000
1571 9.0000000000
100000 -20.0000000000
evaluations raw_y
1 -1332.0000000000
7 -1166.0000000000
11 -1118.0000000000
19 -1011.0000000000
40 -1001.0000000000
51 -864.0000000000
63 -796.0000000000
135 -719.0000000000
176 -699.0000000000
203 -563.0000000000
233 -447.0000000000
276 -417.0000000000
314 -379.0000000000
323 -330.0000000000
392 -252.0000000000
435 -243.0000000000
445 -234.0000000000
470 -204.0000000000
506 -165.0000000000
547 -146.0000000000
602 -137.0000000000
615 -127.0000000000
616 -117.0000000000
722 -108.0000000000
745 -99.0000000000
755 -80.0000000000
794 -79.0000000000
806 -60.0000000000
870 -31.0000000000
1032 -22.0000000000
1084 -3.0000000000
1393 6.0000000000
1552 7.0000000000
1956 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1206.0000000000
11 -1166.0000000000
22 -1080.0000000000
24 -972.0000000000
34 -894.0000000000
61 -826.0000000000
71 -816.0000000000
104 -641.0000000000
160 -505.0000000000
235 -495.0000000000
238 -398.0000000000
273 -281.0000000000
371 -252.0000000000
385 -233.0000000000
417 -223.0000000000
430 -205.0000000000
442 -184.0000000000
479 -175.0000000000
493 -136.0000000000
568 -127.0000000000
586 -88.0000000000
608 -78.0000000000
666 -59.0000000000
713 -49.0000000000
771 -30.0000000000
861 -21.0000000000
920 -12.0000000000
1094 -3.0000000000
1144 -2.0000000000
1172 -1.0000000000
1321 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1420.0000000000
3 -1410.0000000000
5 -1313.0000000000
6 -1293.0000000000
8 -1206.0000000000
