evaluations raw_y
1 -1527.0000000000
2 -1400.0000000000
3 -1264.0000000000
7 -1089.0000000000
8 -1021.0000000000
11 -981.0000000000
26 -962.0000000000
29 -874.0000000000
42 -864.0000000000
50 -796.0000000000
72 -767.0000000000
82 -728.0000000000
83 -689.0000000000
106 -650.0000000000
138 -611.0000000000
152 -582.0000000000
161 -553.0000000000
173 -543.0000000000
176 -514.0000000000
189 -475.0000000000
205 -436.0000000000
220 -397.0000000000
248 -368.0000000000
260 -339.0000000000
267 -320.0000000000
285 -301.0000000000
316 -272.0000000000
358 -243.0000000000
388 -214.0000000000
393 -185.0000000000
437 -166.0000000000
486 -147.0000000000
536 -146.0000000000
548 -117.0000000000
648 -108.0000000000
672 -98.0000000000
682 -90.0000000000
689 -80.0000000000
692 -70.0000000000
724 -50.0000000000
744 -31.0000000000
951 -22.0000000000
1004 -13.0000000000
1009 -3.0000000000
1146 -2.0000000000
1155 7.0000000000
1789 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1469.0000000000
5 -1342.0000000000
8 -1322.0000000000
14 -1274.0000000000
17 -1157.0000000000
18 -1148.0000000000
35 -1070.0000000000
37 -1021.0000000000
52 -992.0000000000
57 -953.0000000000
64 -914.0000000000
76 -875.0000000000
95 -836.0000000000
100 -797.0000000000
114 -758.0000000000
132 -719.0000000000
143 -680.0000000000
149 -651.0000000000
169 -641.0000000000
170 -632.0000000000
171 -593.0000000000
174 -564.0000000000
183 -535.0000000000
195 -525.0000000000
197 -506.0000000000
198 -496.0000000000
244 -457.0000000000
251 -428.0000000000
259 -418.0000000000
281 -389.0000000000
287 -360.0000000000
304 -302.0000000000
319 -292.0000000000
330 -273.0000000000
348 -254.0000000000
350 -244.0000000000
359 -235.0000000000
388 -206.0000000000
433 -177.0000000000
451 -148.0000000000
487 -129.0000000000
506 -110.0000000000
521 -109.0000000000
526 -81.0000000000
565 -72.0000000000
602 -71.0000000000
605 -63.0000000000
608 -62.0000000000
772 -61.0000000000
806 -52.0000000000
823 -33.0000000000
839 -31.0000000000
874 -13.0000000000
876 -12.0000000000
1127 -3.0000000000
1248 -2.0000000000
1393 7.0000000000
1458 8.0000000000
1521 9.0000000000
100000 -30.0000000000
evaluations raw_y
1 -1566.0000000000
3 -1342.0000000000
5 -1254.0000000000
7 -1176.0000000000
11 -1089.0000000000
18 -1079.0000000000
19 -1001.0000000000
20 -981.0000000000
22 -952.0000000000
28 -846.0000000000
32 -835.0000000000
43 -826.0000000000
46 -796.0000000000
49 -767.0000000000
64 -757.0000000000
67 -728.0000000000
70 -699.0000000000
78 -670.0000000000
83 -660.0000000000
84 -650.0000000000
87 -631.0000000000
97 -592.0000000000
105 -553.0000000000
113 -524.0000000000
139 -495.0000000000
168 -456.0000000000
202 -427.0000000000
207 -418.0000000000
214 -408.0000000000
221 -389.0000000000
233 -350.0000000000
263 -321.0000000000
291 -282.0000000000
311 -253.0000000000
333 -224.0000000000
359 -214.0000000000
365 -195.0000000000
399 -166.0000000000
427 -157.0000000000
428 -147.0000000000
444 -138.0000000000
491 -129.0000000000
499 -100.0000000000
524 -99.0000000000
596 -80.0000000000
613 -71.0000000000
629 -52.0000000000
633 -43.0000000000
645 -34.0000000000
654 -24.0000000000
665 -15.0000000000
694 4.0000000000
695 5.0000000000
729 6.0000000000
773 7.0000000000
879 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1021.0000000000
10 -962.0000000000
27 -923.0000000000
29 -874.0000000000
46 -806.0000000000
52 -767.0000000000
59 -738.0000000000
66 -709.0000000000
74 -670.0000000000
98 -651.0000000000
105 -612.0000000000
122 -583.0000000000
137 -544.0000000000
148 -505.0000000000
162 -466.0000000000
177 -437.0000000000
223 -418.0000000000
229 -408.0000000000
232 -369.0000000000
239 -360.0000000000
262 -331.0000000000
274 -302.0000000000
301 -292.0000000000
302 -263.0000000000
322 -254.0000000000
353 -234.0000000000
354 -215.0000000000
394 -196.0000000000
401 -167.0000000000
441 -138.0000000000
471 -119.0000000000
500 -100.0000000000
529 -81.0000000000
582 -80.0000000000
590 -61.0000000000
608 -43.0000000000
612 -42.0000000000
629 -33.0000000000
662 -32.0000000000
698 -13.0000000000
788 -12.0000000000
797 -4.0000000000
814 -3.0000000000
927 6.0000000000
1071 7.0000000000
100000 7.0000000000
evaluations raw_y
1 -1517.0000000000
2 -1108.0000000000
5 -913.0000000000
17 -845.0000000000
29 -806.0000000000
40 -767.0000000000
46 -699.0000000000
59 -689.0000000000
65 -660.0000000000
68 -650.0000000000
88 -611.0000000000
103 -582.0000000000
108 -572.0000000000
121 -553.0000000000
127 -543.0000000000
130 -514.0000000000
152 -475.0000000000
154 -446.0000000000
167 -417.0000000000
183 -388.0000000000
190 -378.0000000000
195 -339.0000000000
220 -310.0000000000
238 -291.0000000000
244 -262.0000000000
256 -233.0000000000
264 -194.0000000000
327 -165.0000000000
330 -155.0000000000
352 -146.0000000000
374 -127.0000000000
391 -117.0000000000
393 -69.0000000000
434 -60.0000000000
502 -41.0000000000
582 -22.0000000000
597 -13.0000000000
658 6.0000000000
663 7.0000000000
698 8.0000000000
884 9.0000000000
100000 9.0000000000
evaluations raw_y
1 -1527.0000000000
2 -1468.0000000000
3 -1273.0000000000
4 -1205.0000000000
8 -1176.0000000000
12 -1166.0000000000
13 -1147.0000000000
14 -1030.0000000000
16 -903.0000000000
39 -835.0000000000
45 -796.0000000000
49 -767.0000000000
55 -738.0000000000
78 -660.0000000000
98 -631.0000000000
127 -602.0000000000
129 -592.0000000000
141 -553.0000000000
148 -534.0000000000
151 -514.0000000000
164 -485.0000000000
176 -456.0000000000
181 -446.0000000000
190 -417.0000000000
208 -388.0000000000
222 -359.0000000000
237 -330.0000000000
253 -301.0000000000
262 -262.0000000000
275 -233.0000000000
289 -204.0000000000
311 -195.0000000000
324 -186.0000000000
340 -185.0000000000
341 -157.0000000000
361 -148.0000000000
368 -128.0000000000
377 -119.0000000000
383 -99.0000000000
388 -90.0000000000
413 -61.0000000000
484 -52.0000000000
496 -51.0000000000
535 -50.0000000000
590 -31.0000000000
688 -22.0000000000
761 -3.0000000000
780 6.0000000000
870 7.0000000000
981 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1683.0000000000
2 -1206.0000000000
4 -1205.0000000000
5 -1059.0000000000
18 -1020.0000000000
19 -982.0000000000
31 -943.0000000000
36 -933.0000000000
42 -904.0000000000
52 -826.0000000000
64 -797.0000000000
73 -787.0000000000
81 -768.0000000000
83 -758.0000000000
85 -719.0000000000
99 -690.0000000000
117 -680.0000000000
120 -651.0000000000
122 -622.0000000000
143 -583.0000000000
157 -544.0000000000
186 -515.0000000000
209 -476.0000000000
217 -437.0000000000
220 -398.0000000000
234 -359.0000000000
263 -330.0000000000
273 -291.0000000000
307 -272.0000000000
332 -263.0000000000
369 -224.0000000000
385 -205.0000000000
426 -186.0000000000
433 -157.0000000000
468 -128.0000000000
528 -99.0000000000
566 -80.0000000000
582 -79.0000000000
585 -71.0000000000
600 -70.0000000000
613 -62.0000000000
617 -61.0000000000
699 -51.0000000000
701 -42.0000000000
740 -41.0000000000
766 -23.0000000000
767 -22.0000000000
866 -3.0000000000
898 -2.0000000000
1228 -1.0000000000
1283 8.0000000000
1301 9.0000000000
100000 9.0000000000
evaluations raw_y
1 -982.0000000000
23 -972.0000000000
28 -962.0000000000
29 -943.0000000000
31 -855.0000000000
44 -826.0000000000
45 -816.0000000000
57 -806.0000000000
59 -787.0000000000
64 -748.0000000000
81 -709.0000000000
96 -670.0000000000
112 -631.0000000000
139 -592.0000000000
157 -563.0000000000
167 -534.0000000000
174 -505.0000000000
182 -466.0000000000
219 -427.0000000000
230 -417.0000000000
237 -388.0000000000
263 -369.0000000000
278 -359.0000000000
288 -330.0000000000
