evaluations raw_y
1 49.0000000000
2 53.0000000000
5 57.0000000000
42 58.0000000000
131 59.0000000000
136 60.0000000000
443 61.0000000000
577 62.0000000000
697 63.0000000000
945 64.0000000000
1085 65.0000000000
1246 66.0000000000
2456 68.0000000000
100000 46.0000000000
evaluations raw_y
1 56.0000000000
2 62.0000000000
3660 63.0000000000
3766 65.0000000000
100000 54.0000000000
evaluations raw_y
1 54.0000000000
5 55.0000000000
13 63.0000000000
50 64.0000000000
1247 65.0000000000
8581 66.0000000000
100000 52.0000000000
evaluations raw_y
1 48.0000000000
2 51.0000000000
6 53.0000000000
8 58.0000000000
15 59.0000000000
61 61.0000000000
237 62.0000000000
289 64.0000000000
766 65.0000000000
945 67.0000000000
2362 68.0000000000
7619 69.0000000000
14534 70.0000000000
18083 71.0000000000
100000 51.0000000000
evaluations raw_y
1 43.0000000000
2 49.0000000000
17 57.0000000000
26 58.0000000000
30 59.0000000000
65 66.0000000000
60163 67.0000000000
95323 68.0000000000
100000 58.0000000000
evaluations raw_y
1 44.0000000000
2 53.0000000000
4 59.0000000000
18 60.0000000000
48 61.0000000000
144 62.0000000000
178 65.0000000000
100000 45.0000000000
evaluations raw_y
1 48.0000000000
3 50.0000000000
4 54.0000000000
11 56.0000000000
29 58.0000000000
51 62.0000000000
168 63.0000000000
816 66.0000000000
2679 68.0000000000
49654 69.0000000000
52465 70.0000000000
100000 54.0000000000
evaluations raw_y
1 51.0000000000
3 52.0000000000
4 59.0000000000
24 64.0000000000
171 65.0000000000
990 66.0000000000
23931 69.0000000000
100000 51.0000000000
evaluations raw_y
1 48.0000000000
2 49.0000000000
5 50.0000000000
6 60.0000000000
286 61.0000000000
403 63.0000000000
34058 66.0000000000
100000 50.0000000000
evaluations raw_y
1 43.0000000000
2 57.0000000000
12 58.0000000000
96 59.0000000000
172 60.0000000000
194 67.0000000000
100000 47.0000000000
