evaluations raw_y
1 0.9792401097
3 1.1337868481
5 1.3109596224
8 1.3220518244
12 1.4116318464
82 1.5654351910
190 1.6015374760
191 1.6286644951
201 1.6393442623
303 1.8129079043
3334 1.8867924528
3655 1.9245573518
14515 2.0542317173
27846 2.0576131687
29751 2.0644095789
29783 2.1312872975
86017 2.2301516503
96365 2.3741690408
100000 1.1921793038
evaluations raw_y
1 1.3192612137
2 1.3579576317
5 1.3668671405
6 1.4492753623
75 1.4714537964
148 1.4766686356
283 1.4925373134
285 1.5792798484
303 1.6118633140
526 1.6139444803
1471 1.7088174983
2686 1.7301038062
2689 1.7946877243
3507 1.8726591760
13800 1.9245573518
14191 2.0275750203
61477 2.0374898126
61697 2.0441537204
62357 2.0610057708
62403 2.3041474654
65439 2.4248302619
100000 0.7864108210
evaluations raw_y
1 1.4359563469
23 1.5105740181
45 1.5713387806
48 1.7692852088
101 1.7717930546
1073 1.7768301350
1112 1.9857029388
22233 2.2182786158
87105 2.3041474654
100000 1.1205737338
evaluations raw_y
1 1.2297097885
2 1.2632642749
4 1.3774104683
5 1.7445917655
2949 1.7519271198
3251 1.9305019305
5405 2.0048115477
17116 2.0746887967
18875 2.1061499579
36369 2.3255813953
100000 0.8781173165
evaluations raw_y
1 0.9262689885
2 0.9416195857
3 1.4228799089
13 1.5124016939
43 1.6223231668
922 1.7768301350
2183 1.9638648861
2218 1.9920318725
7619 2.1026072330
7631 2.3923444976
100000 0.8855827134
evaluations raw_y
1 0.7473841555
2 0.9100837277
3 1.1116051578
4 1.2165450122
9 1.3164823591
15 1.5197568389
36 1.5460729746
219 1.6265452180
225 1.6350555919
838 1.7349063151
928 1.8504811251
956 1.9546520719
2182 1.9607843137
2995 2.0112630732
3043 2.0275750203
3048 2.0441537204
3053 2.2222222222
5274 2.3169601483
43922 2.4108003857
100000 1.1106175033
evaluations raw_y
1 1.2001920307
4 1.3027618551
26 1.3774104683
34 1.3912075682
113 1.5160703457
1263 1.5234613041
1264 1.6501650165
1291 1.6789791807
2458 1.7064846416
2474 1.7568517217
5075 1.7717930546
6399 1.7818959373
7129 1.8754688672
12685 1.9011406844
17818 1.9275250578
18160 1.9731649566
18175 2.0610057708
24280 2.1349274125
55599 2.1682567216
58880 2.2461814915
100000 1.1600928074
evaluations raw_y
1 0.9028530155
2 1.1820330969
10 1.4784151390
21 1.6501650165
49 1.6767270288
109 1.8422991894
116 1.9425019425
2998 1.9669551534
14788 1.9952114924
36604 2.1240441801
36606 2.2956841139
100000 0.6431695395
evaluations raw_y
1 1.2153621779
2 1.4492753623
21 1.6244314490
79 1.6545334216
120 1.6903313049
123 1.6949152542
139 1.7041581459
177 1.8288222385
1209 1.8754688672
1226 1.8925056775
1270 1.9638648861
1322 1.9984012790
1334 2.1422450728
20769 2.1910604733
85225 2.2914757104
100000 0.8768853034
evaluations raw_y
1 1.2071463061
7 1.2444001991
15 1.2594458438
16 1.6655562958
35 1.6949152542
46 1.8896447468
3839 2.0177562550
9757 2.1276595745
100000 1.2224938875
