evaluations raw_y
1 -0.5087053499
2 -0.4877742562
3 -0.4792377156
5 -0.4729003278
8 -0.4565163606
15 -0.4509537681
21 -0.4388407397
27 -0.4329223911
31 -0.4202762518
36 -0.4153626418
56 -0.4111779879
59 -0.4104618057
83 -0.4061098245
84 -0.4045472729
89 -0.4001952917
106 -0.3992055831
107 -0.3955359864
110 -0.3954235201
111 -0.3896214535
142 -0.3867883015
145 -0.3835759239
151 -0.3817517838
166 -0.3799804047
183 -0.3782579741
249 -0.3779100171
263 -0.3729964477
270 -0.3641969628
292 -0.3625147378
320 -0.3546770750
338 -0.3531555366
357 -0.3456055294
363 -0.3440839910
374 -0.3422129718
379 -0.3412123450
397 -0.3412039599
415 -0.3349998012
448 -0.3341979602
453 -0.3296801654
460 -0.3288783244
478 -0.3265179942
499 -0.3227539012
555 -0.3179090466
610 -0.3118139993
644 -0.3080342523
899 -0.3068039621
931 -0.3033412034
1013 -0.3028610834
1045 -0.2987958185
1141 -0.2984642445
1151 -0.2977232271
24989 -0.2970943373
27582 -0.2957683394
29710 -0.2928200823
100000 -0.2966396397
evaluations raw_y
1 -0.5554181074
2 -0.5055280208
4 -0.4954497156
10 -0.4802409521
11 -0.4722550473
14 -0.4619612517
17 -0.4444148742
18 -0.4437095772
25 -0.4221696308
35 -0.4189084607
36 -0.4183986797
41 -0.4180946349
43 -0.4130230231
49 -0.4126083777
51 -0.4036800403
53 -0.4017130120
59 -0.3926701652
72 -0.3911262485
75 -0.3888738879
98 -0.3788441717
107 -0.3771332762
127 -0.3744927502
139 -0.3734467174
148 -0.3708061915
168 -0.3701397151
178 -0.3660866340
199 -0.3611628279
214 -0.3601538160
235 -0.3554000251
282 -0.3541392291
309 -0.3537912721
342 -0.3511853436
358 -0.3495809434
364 -0.3494139646
421 -0.3444023371
442 -0.3420173983
461 -0.3406939409
471 -0.3353307914
482 -0.3323303961
485 -0.3305155349
487 -0.3291266327
533 -0.3262443903
543 -0.3255483395
594 -0.3245472991
611 -0.3233067655
740 -0.3224442545
764 -0.3183721237
864 -0.3168981292
952 -0.3107334674
1030 -0.3101168852
1402 -0.3088865950
7706 -0.3087687875
38071 -0.3058205303
100000 -0.3070129605
evaluations raw_y
1 -0.5228320471
2 -0.4730880118
12 -0.4695360374
14 -0.4684382533
17 -0.4586130838
18 -0.4233898923
30 -0.4212802863
37 -0.4128781630
40 -0.4101652564
51 -0.4092926078
55 -0.4085542373
58 -0.4066781988
68 -0.4058763578
72 -0.4020477167
85 -0.3994592328
94 -0.3986573918
97 -0.3932550741
110 -0.3926203340
116 -0.3902600039
119 -0.3900318502
129 -0.3899938640
136 -0.3837437979
139 -0.3836992354
143 -0.3813834677
159 -0.3811173278
167 -0.3791225337
172 -0.3788563938
180 -0.3777221804
185 -0.3732082928
195 -0.3709473588
212 -0.3686679104
249 -0.3679139978
254 -0.3679056127
257 -0.3678222827
298 -0.3642791854
307 -0.3630488952
314 -0.3593251968
321 -0.3483744698
337 -0.3471820397
353 -0.3468402106
361 -0.3433624823
411 -0.3414914630
531 -0.3335121276
559 -0.3330974822
641 -0.3261588348
688 -0.3235967596
717 -0.3175017124
836 -0.3174690503
840 -0.3170544049
848 -0.3140614232
907 -0.3135813032
1134 -0.3117783508
1495 -0.3094706003
32568 -0.3067762563
69532 -0.3061473665
73469 -0.3026230744
99877 -0.3025052669
100000 -0.3025052669
evaluations raw_y
1 -0.4582640491
20 -0.4541503835
22 -0.4461157128
25 -0.4391486815
28 -0.4328755743
31 -0.4271974645
41 -0.4267173445
62 -0.4220232054
69 -0.4174424740
75 -0.4108384725
92 -0.4069537919
105 -0.4031838686
114 -0.3989573590
120 -0.3927532003
122 -0.3868069771
131 -0.3864651480
192 -0.3831600416
193 -0.3767447112
233 -0.3759824134
256 -0.3618981806
291 -0.3607057505
304 -0.3589343715
316 -0.3556292651
351 -0.3529658895
352 -0.3522248721
359 -0.3471820676
368 -0.3459896374
401 -0.3441866850
486 -0.3419287551
512 -0.3413588712
531 -0.3328448487
575 -0.3320430077
586 -0.3311150128
614 -0.3303121526
616 -0.3270619318
631 -0.3266472864
862 -0.3188344685
932 -0.3188260834
970 -0.3166841018
1180 -0.3160675195
35155 -0.3143611702
35352 -0.3125897912
88382 -0.3110011898
88538 -0.3108747843
88705 -0.3055551485
100000 -0.3055551485
evaluations raw_y
1 -0.5185472844
2 -0.4594109858
9 -0.4581518540
13 -0.4505038772
17 -0.4120381976
35 -0.4055865662
48 -0.3958661294
56 -0.3946053334
65 -0.3935035085
71 -0.3922427125
73 -0.3853014992
76 -0.3845635204
87 -0.3844371149
88 -0.3830533747
90 -0.3808804342
91 -0.3787215318
93 -0.3705195225
113 -0.3668059763
122 -0.3618312442
136 -0.3595234938
159 -0.3579645152
164 -0.3562434434
170 -0.3557594008
176 -0.3555920735
205 -0.3516447662
215 -0.3513723643
222 -0.3512050370
261 -0.3504031960
288 -0.3457770012
334 -0.3445097403
404 -0.3444204356
405 -0.3396089042
408 -0.3391942588
445 -0.3381852469
468 -0.3318971947
541 -0.3305729909
