evaluations raw_y
1 2593.0000000000
2 2611.0000000000
14 2630.0000000000
17 2722.0000000000
32 2810.0000000000
232 2832.0000000000
739 2884.0000000000
768 2900.0000000000
771 3015.0000000000
780 3021.0000000000
796 3026.0000000000
876 3043.0000000000
1141 3108.0000000000
1142 3156.0000000000
1150 3174.0000000000
1165 3210.0000000000
1168 3223.0000000000
1170 3238.0000000000
1175 3263.0000000000
1176 3361.0000000000
1178 3376.0000000000
2140 3388.0000000000
2152 3419.0000000000
2224 3430.0000000000
2230 3431.0000000000
2235 3433.0000000000
2238 3459.0000000000
2242 3474.0000000000
2250 3528.0000000000
15153 3595.0000000000
15154 3664.0000000000
75113 3694.0000000000
100000 2334.0000000000
evaluations raw_y
1 2101.0000000000
3 2158.0000000000
13 2181.0000000000
31 2243.0000000000
34 2338.0000000000
35 2366.0000000000
36 2391.0000000000
40 2404.0000000000
42 2431.0000000000
51 2456.0000000000
249 2528.0000000000
251 2557.0000000000
586 2601.0000000000
599 2636.0000000000
758 2640.0000000000
767 2650.0000000000
770 2678.0000000000
773 2686.0000000000
779 2717.0000000000
794 2724.0000000000
799 2776.0000000000
811 2841.0000000000
853 2859.0000000000
860 2969.0000000000
869 3037.0000000000
2327 3084.0000000000
5396 3135.0000000000
5399 3152.0000000000
5409 3154.0000000000
5756 3197.0000000000
5757 3263.0000000000
5781 3286.0000000000
5782 3306.0000000000
5787 3384.0000000000
7740 3413.0000000000
7751 3477.0000000000
7754 3545.0000000000
7766 3628.0000000000
98090 3654.0000000000
100000 1993.0000000000
evaluations raw_y
1 2286.0000000000
35 2293.0000000000
41 2363.0000000000
47 2397.0000000000
48 2463.0000000000
109 2535.0000000000
116 2579.0000000000
121 2599.0000000000
578 2609.0000000000
590 2661.0000000000
611 2750.0000000000
612 2861.0000000000
618 2930.0000000000
628 2959.0000000000
642 2975.0000000000
1296 3061.0000000000
1297 3135.0000000000
1309 3190.0000000000
1312 3196.0000000000
1314 3224.0000000000
1316 3229.0000000000
1320 3241.0000000000
1626 3253.0000000000
1628 3432.0000000000
1645 3466.0000000000
6661 3481.0000000000
6662 3518.0000000000
18774 3572.0000000000
18775 3614.0000000000
48372 3638.0000000000
100000 2121.0000000000
evaluations raw_y
1 2751.0000000000
15 2789.0000000000
16 2885.0000000000
18 2887.0000000000
24 2912.0000000000
29 2926.0000000000
31 2992.0000000000
35 3060.0000000000
55 3086.0000000000
63 3121.0000000000
68 3155.0000000000
110 3196.0000000000
115 3213.0000000000
116 3290.0000000000
119 3305.0000000000
122 3371.0000000000
11273 3392.0000000000
11277 3399.0000000000
11282 3408.0000000000
11285 3412.0000000000
11286 3446.0000000000
39583 3456.0000000000
39587 3510.0000000000
39599 3522.0000000000
39600 3611.0000000000
100000 2797.0000000000
evaluations raw_y
1 2807.0000000000
7 2812.0000000000
11 2843.0000000000
13 2867.0000000000
14 2943.0000000000
36 2980.0000000000
42 3006.0000000000
44 3038.0000000000
47 3040.0000000000
54 3130.0000000000
803 3144.0000000000
813 3205.0000000000
814 3213.0000000000
815 3278.0000000000
8498 3314.0000000000
8504 3342.0000000000
8507 3350.0000000000
8510 3354.0000000000
14553 3358.0000000000
14562 3365.0000000000
14569 3378.0000000000
32486 3391.0000000000
32495 3493.0000000000
32499 3540.0000000000
100000 2962.0000000000
evaluations raw_y
1 2574.0000000000
4 2626.0000000000
6 2702.0000000000
10 2722.0000000000
11 2800.0000000000
15 2900.0000000000
20 2945.0000000000
114 2991.0000000000
1881 3022.0000000000
1903 3027.0000000000
1925 3044.0000000000
1931 3058.0000000000
1932 3093.0000000000
1934 3177.0000000000
1946 3187.0000000000
1948 3199.0000000000
4580 3214.0000000000
4582 3228.0000000000
4584 3359.0000000000
4585 3391.0000000000
4957 3449.0000000000
4959 3546.0000000000
4960 3635.0000000000
100000 2661.0000000000
evaluations raw_y
1 2145.0000000000
10 2302.0000000000
13 2345.0000000000
43 2365.0000000000
46 2385.0000000000
49 2405.0000000000
56 2408.0000000000
64 2443.0000000000
66 2517.0000000000
71 2532.0000000000
107 2561.0000000000
189 2622.0000000000
198 2699.0000000000
679 2726.0000000000
680 2794.0000000000
686 2850.0000000000
697 2914.0000000000
699 2924.0000000000
709 2976.0000000000
712 3043.0000000000
713 3135.0000000000
716 3200.0000000000
723 3222.0000000000
726 3294.0000000000
868 3308.0000000000
870 3330.0000000000
890 3391.0000000000
892 3429.0000000000
25214 3432.0000000000
25216 3551.0000000000
89440 3583.0000000000
89447 3677.0000000000
89448 3760.0000000000
89452 3783.0000000000
100000 2599.0000000000
evaluations raw_y
1 2770.0000000000
28 2781.0000000000
29 2844.0000000000
31 2846.0000000000
33 2851.0000000000
34 2871.0000000000
35 2907.0000000000
240 2936.0000000000
241 2939.0000000000
243 3004.0000000000
251 3080.0000000000
1017 3084.0000000000
1379 3108.0000000000
1383 3142.0000000000
1391 3167.0000000000
6981 3197.0000000000
6992 3259.0000000000
7055 3297.0000000000
7060 3404.0000000000
33460 3487.0000000000
66736 3528.0000000000
66803 3531.0000000000
66804 3537.0000000000
66813 3624.0000000000
66828 3626.0000000000
100000 2110.0000000000
evaluations raw_y
1 2389.0000000000
8 2443.0000000000
14 2507.0000000000
23 2508.0000000000
24 2596.0000000000
33 2631.0000000000
71 2669.0000000000
381 2671.0000000000
394 2739.0000000000
431 2747.0000000000
549 2821.0000000000
553 2858.0000000000
555 2869.0000000000
557 2920.0000000000
558 2947.0000000000
572 2996.0000000000
1673 2998.0000000000
1688 3040.0000000000
1690 3261.0000000000
1695 3270.0000000000
2349 3418.0000000000
2352 3447.0000000000
2359 3505.0000000000
15399 3508.0000000000
15406 3557.0000000000
75925 3561.0000000000
98565 3562.0000000000
98585 3617.0000000000
100000 2545.0000000000
evaluations raw_y
1 2446.0000000000
2 2463.0000000000
3 2491.0000000000
5 2509.0000000000
7 2531.0000000000
31 2591.0000000000
39 2687.0000000000
121 2764.0000000000
122 2765.0000000000
173 2791.0000000000
176 2849.0000000000
178 2868.0000000000
180 2964.0000000000
181 2983.0000000000
273 2988.0000000000
287 3019.0000000000
299 3021.0000000000
313 3071.0000000000
314 3104.0000000000
315 3186.0000000000
324 3193.0000000000
326 3204.0000000000
328 3224.0000000000
7205 3263.0000000000
7206 3305.0000000000
8373 3361.0000000000
8390 3379.0000000000
11714 3457.0000000000
25008 3478.0000000000
43262 3486.0000000000
43268 3531.0000000000
45673 3608.0000000000
45677 3661.0000000000
45682 3713.0000000000
