evaluations raw_y
1 -0.5087053499
2 -0.4877742562
3 -0.4792377156
9 -0.4689130250
15 -0.4681591839
27 -0.4627504463
31 -0.4578152766
11693 -0.4553914931
11846 -0.4552604810
11917 -0.4504976125
12647 -0.4395082418
18364 -0.4310411050
18457 -0.4276497743
18488 -0.4239029906
18771 -0.4216538313
18897 -0.4202438853
85879 -0.4153958020
100000 -0.5091783017
evaluations raw_y
1 -0.5554181074
2 -0.5055280208
4 -0.4973292924
15 -0.4900709543
29 -0.4790053944
51 -0.4776026341
147 -0.4774334003
176 -0.4695661067
1178 -0.4687901924
1224 -0.4663511451
1354 -0.4635088616
1668 -0.4627521826
1852 -0.4625936896
1959 -0.4612543525
2067 -0.4593110835
2075 -0.4572761454
2086 -0.4467717258
4939 -0.4459520270
4975 -0.4407023406
5088 -0.4370788899
9258 -0.4367923456
9278 -0.4361973596
9285 -0.4346115144
17489 -0.4309319714
100000 -0.4949092610
evaluations raw_y
1 -0.5228320471
2 -0.4730880118
48 -0.4689521271
4782 -0.4602957537
7311 -0.4582819684
17307 -0.4495155324
17389 -0.4494286976
17403 -0.4449606516
26086 -0.4386004143
26089 -0.4352114183
39737 -0.4345632636
39764 -0.4339017741
39777 -0.4315082503
53556 -0.4261893513
53614 -0.4163487089
100000 -0.5111242775
evaluations raw_y
1 -0.4582640491
31 -0.4494897070
2714 -0.4494411316
2717 -0.4485302320
2729 -0.4471012899
2738 -0.4431906989
2768 -0.4407216889
2839 -0.4394339541
2842 -0.4393270194
2844 -0.4355288128
2845 -0.4329447372
2849 -0.4280306327
2870 -0.4261091695
86995 -0.4208397334
100000 -0.4898073774
evaluations raw_y
1 -0.5185472844
2 -0.4594109858
18 -0.4514707559
212 -0.4512625147
251 -0.4490029437
577 -0.4420773770
1080 -0.4345967106
22511 -0.4323612352
22533 -0.4282566576
22541 -0.4272416824
22950 -0.4266189385
22955 -0.4247572473
22962 -0.4136212454
93365 -0.4130142105
93373 -0.4094315575
93456 -0.4008780902
100000 -0.5167063261
evaluations raw_y
1 -0.5061144847
7 -0.4917469248
12 -0.4910957625
15 -0.4691624047
3969 -0.4660055126
3992 -0.4626688350
4043 -0.4584027799
4096 -0.4570837900
12146 -0.4562287687
12153 -0.4557017558
12168 -0.4435114426
12183 -0.4423637825
12191 -0.4338524004
12299 -0.4323729585
12305 -0.4307447770
12334 -0.4223831531
12495 -0.4188823097
100000 -0.5373549409
evaluations raw_y
1 -0.5129817235
2 -0.5101308721
4 -0.4679144588
5 -0.4510619663
102 -0.4426009269
13610 -0.4401824435
13639 -0.4252419100
34718 -0.4248467809
34727 -0.4235189880
34742 -0.4191733880
34769 -0.4134932768
34789 -0.4090405487
34830 -0.4067774609
43826 -0.4058907905
43863 -0.4056285930
100000 -0.5097825468
evaluations raw_y
1 -0.5022648211
2 -0.4484610416
15 -0.4293715604
45250 -0.4203663448
46328 -0.4187012378
46739 -0.4181125845
46757 -0.4163178019
47196 -0.4157429587
99200 -0.4123346378
99226 -0.4102399645
99364 -0.4080928113
99388 -0.4021153742
100000 -0.5140842603
evaluations raw_y
1 -0.5107577948
3 -0.4918350416
13 -0.4903308562
22 -0.4868131367
27 -0.4692363796
53 -0.4548622427
2636 -0.4529982385
2864 -0.4513943699
3397 -0.4507320109
3407 -0.4471309324
3460 -0.4456555426
3473 -0.4423533447
18770 -0.4399283636
18827 -0.4391566836
18860 -0.4341490519
18894 -0.4316311779
18946 -0.4284942833
40737 -0.4208231026
100000 -0.5382224919
evaluations raw_y
1 -0.5327552071
2 -0.4974265388
3 -0.4800917405
4 -0.4652791976
3696 -0.4627822495
3815 -0.4623857587
9176 -0.4611235563
9183 -0.4607354305
9196 -0.4585398914
9509 -0.4574496589
9510 -0.4522038624
9534 -0.4448396021
10065 -0.4414386578
10409 -0.4266891487
10609 -0.4266191141
10640 -0.4244589288
50709 -0.4159904527
100000 -0.5066131302
