evaluations raw_y
1 2909.0000000000
17 2933.0000000000
24 2957.0000000000
27 3102.0000000000
62 3383.0000000000
168 3397.0000000000
976 3422.0000000000
1032 3430.0000000000
3777 3439.0000000000
10636 3449.0000000000
31965 3539.0000000000
41790 3577.0000000000
42254 3579.0000000000
42866 3597.0000000000
43091 3715.0000000000
100000 2717.0000000000
evaluations raw_y
1 2978.0000000000
4 3251.0000000000
14 3304.0000000000
246 3435.0000000000
312 3476.0000000000
696 3531.0000000000
2008 3555.0000000000
3538 3783.0000000000
100000 3063.0000000000
evaluations raw_y
1 2156.0000000000
2 2576.0000000000
8 2692.0000000000
9 2777.0000000000
22 3206.0000000000
170 3250.0000000000
188 3294.0000000000
474 3565.0000000000
100000 2042.0000000000
evaluations raw_y
1 2295.0000000000
2 2643.0000000000
3 2692.0000000000
4 2730.0000000000
5 3207.0000000000
117 3352.0000000000
295 3379.0000000000
878 3405.0000000000
100000 2064.0000000000
evaluations raw_y
1 2277.0000000000
2 2393.0000000000
3 2659.0000000000
6 3045.0000000000
12 3047.0000000000
35 3093.0000000000
43 3142.0000000000
99 3171.0000000000
103 3252.0000000000
256 3393.0000000000
323 3667.0000000000
100000 2554.0000000000
evaluations raw_y
1 2546.0000000000
2 2640.0000000000
5 3072.0000000000
33 3507.0000000000
195 3520.0000000000
2330 3526.0000000000
2364 3530.0000000000
4005 3564.0000000000
4693 3629.0000000000
100000 3099.0000000000
evaluations raw_y
1 2432.0000000000
3 2448.0000000000
4 2470.0000000000
7 2554.0000000000
10 2587.0000000000
14 2800.0000000000
16 2871.0000000000
59 3036.0000000000
62 3088.0000000000
123 3199.0000000000
246 3233.0000000000
354 3251.0000000000
100000 2459.0000000000
evaluations raw_y
1 2796.0000000000
4 2965.0000000000
32 3047.0000000000
66 3054.0000000000
90 3148.0000000000
134 3318.0000000000
335 3468.0000000000
928 3504.0000000000
100000 1938.0000000000
evaluations raw_y
1 2488.0000000000
5 2742.0000000000
16 2836.0000000000
28 2973.0000000000
52 2981.0000000000
78 3324.0000000000
97007 3423.0000000000
100000 2720.0000000000
evaluations raw_y
1 2551.0000000000
2 2591.0000000000
3 3227.0000000000
14 3357.0000000000
7814 3384.0000000000
93373 3424.0000000000
94608 3467.0000000000
98632 3487.0000000000
99203 3496.0000000000
99299 3553.0000000000
100000 2722.0000000000
