evaluations raw_y
1 48.0000000000
2 53.0000000000
5 56.0000000000
9 57.0000000000
10 59.0000000000
14 62.0000000000
23 64.0000000000
33 66.0000000000
43 69.0000000000
49 70.0000000000
64 71.0000000000
83 72.0000000000
103 73.0000000000
115 74.0000000000
153 75.0000000000
189 76.0000000000
192 77.0000000000
203 78.0000000000
241 80.0000000000
261 81.0000000000
311 82.0000000000
324 83.0000000000
376 84.0000000000
383 85.0000000000
393 86.0000000000
425 87.0000000000
449 88.0000000000
466 89.0000000000
520 90.0000000000
636 91.0000000000
681 92.0000000000
707 93.0000000000
744 94.0000000000
809 95.0000000000
854 96.0000000000
884 97.0000000000
932 98.0000000000
1242 99.0000000000
1572 100.0000000000
evaluations raw_y
1 47.0000000000
4 50.0000000000
5 51.0000000000
7 54.0000000000
10 57.0000000000
17 58.0000000000
26 59.0000000000
30 62.0000000000
31 63.0000000000
53 64.0000000000
66 65.0000000000
69 66.0000000000
99 67.0000000000
116 68.0000000000
123 69.0000000000
133 70.0000000000
151 71.0000000000
177 72.0000000000
193 73.0000000000
206 74.0000000000
220 75.0000000000
239 76.0000000000
248 77.0000000000
265 78.0000000000
277 79.0000000000
305 80.0000000000
318 81.0000000000
364 82.0000000000
391 83.0000000000
421 85.0000000000
451 86.0000000000
474 87.0000000000
500 88.0000000000
507 89.0000000000
515 90.0000000000
559 91.0000000000
584 92.0000000000
613 93.0000000000
634 94.0000000000
650 95.0000000000
704 96.0000000000
735 97.0000000000
996 98.0000000000
1053 99.0000000000
1226 100.0000000000
evaluations raw_y
1 58.0000000000
4 59.0000000000
16 63.0000000000
20 64.0000000000
37 67.0000000000
51 68.0000000000
72 69.0000000000
78 70.0000000000
82 71.0000000000
109 72.0000000000
115 73.0000000000
125 74.0000000000
134 75.0000000000
145 76.0000000000
170 77.0000000000
181 78.0000000000
206 79.0000000000
239 80.0000000000
258 81.0000000000
267 82.0000000000
294 83.0000000000
309 84.0000000000
340 85.0000000000
357 86.0000000000
399 87.0000000000
410 88.0000000000
416 89.0000000000
452 91.0000000000
504 92.0000000000
512 93.0000000000
613 94.0000000000
768 95.0000000000
856 96.0000000000
877 97.0000000000
1010 98.0000000000
1167 99.0000000000
1579 100.0000000000
evaluations raw_y
1 56.0000000000
8 59.0000000000
16 63.0000000000
23 65.0000000000
27 67.0000000000
31 69.0000000000
46 70.0000000000
57 71.0000000000
74 72.0000000000
83 73.0000000000
93 74.0000000000
112 75.0000000000
130 77.0000000000
161 78.0000000000
166 79.0000000000
176 80.0000000000
195 81.0000000000
206 82.0000000000
218 83.0000000000
230 84.0000000000
259 85.0000000000
276 86.0000000000
279 87.0000000000
298 89.0000000000
335 90.0000000000
342 91.0000000000
403 92.0000000000
462 94.0000000000
559 95.0000000000
570 96.0000000000
638 97.0000000000
680 98.0000000000
1223 99.0000000000
1366 100.0000000000
evaluations raw_y
1 55.0000000000
4 59.0000000000
9 61.0000000000
11 62.0000000000
12 64.0000000000
20 69.0000000000
31 70.0000000000
37 73.0000000000
53 74.0000000000
77 75.0000000000
84 76.0000000000
101 77.0000000000
123 78.0000000000
132 79.0000000000
151 80.0000000000
173 81.0000000000
202 82.0000000000
233 83.0000000000
299 84.0000000000
329 85.0000000000
353 86.0000000000
396 87.0000000000
429 88.0000000000
464 89.0000000000
477 90.0000000000
508 91.0000000000
517 92.0000000000
563 93.0000000000
593 94.0000000000
605 95.0000000000
629 96.0000000000
643 97.0000000000
707 98.0000000000
825 99.0000000000
1339 100.0000000000
evaluations raw_y
1 48.0000000000
2 49.0000000000
3 51.0000000000
4 53.0000000000
10 54.0000000000
11 55.0000000000
12 57.0000000000
13 68.0000000000
43 69.0000000000
52 70.0000000000
81 71.0000000000
112 72.0000000000
130 73.0000000000
154 74.0000000000
162 75.0000000000
165 76.0000000000
201 77.0000000000
229 78.0000000000
234 79.0000000000
249 80.0000000000
256 81.0000000000
264 82.0000000000
285 83.0000000000
313 84.0000000000
357 85.0000000000
375 87.0000000000
400 88.0000000000
444 89.0000000000
447 90.0000000000
453 91.0000000000
483 92.0000000000
519 93.0000000000
923 94.0000000000
951 95.0000000000
993 96.0000000000
1042 98.0000000000
1172 99.0000000000
1571 100.0000000000
evaluations raw_y
1 55.0000000000
7 61.0000000000
17 63.0000000000
25 65.0000000000
45 66.0000000000
51 67.0000000000
60 68.0000000000
73 69.0000000000
91 70.0000000000
104 71.0000000000
130 72.0000000000
141 73.0000000000
163 74.0000000000
197 75.0000000000
220 76.0000000000
243 77.0000000000
252 78.0000000000
262 79.0000000000
313 80.0000000000
319 81.0000000000
362 82.0000000000
401 83.0000000000
424 84.0000000000
427 85.0000000000
451 86.0000000000
465 87.0000000000
491 88.0000000000
503 89.0000000000
586 90.0000000000
591 91.0000000000
601 92.0000000000
626 93.0000000000
653 95.0000000000
752 96.0000000000
906 97.0000000000
1083 98.0000000000
1266 99.0000000000
1520 100.0000000000
evaluations raw_y
1 43.0000000000
2 48.0000000000
3 59.0000000000
23 60.0000000000
26 62.0000000000
30 65.0000000000
44 66.0000000000
54 67.0000000000
61 68.0000000000
67 69.0000000000
78 70.0000000000
106 71.0000000000
110 72.0000000000
122 73.0000000000
165 74.0000000000
202 75.0000000000
227 76.0000000000
240 77.0000000000
254 78.0000000000
259 79.0000000000
263 80.0000000000
293 81.0000000000
294 82.0000000000
299 83.0000000000
318 84.0000000000
329 85.0000000000
336 86.0000000000
355 87.0000000000
392 88.0000000000
423 89.0000000000
445 90.0000000000
489 91.0000000000
499 92.0000000000
534 93.0000000000
622 94.0000000000
702 95.0000000000
748 96.0000000000
858 97.0000000000
1045 98.0000000000
1102 99.0000000000
1494 100.0000000000
evaluations raw_y
1 50.0000000000
3 52.0000000000
4 53.0000000000
7 55.0000000000
11 59.0000000000
18 60.0000000000
21 63.0000000000
22 64.0000000000
29 65.0000000000
33 67.0000000000
39 70.0000000000
51 71.0000000000
59 72.0000000000
65 74.0000000000
92 75.0000000000
123 76.0000000000
147 77.0000000000
152 78.0000000000
174 80.0000000000
197 81.0000000000
213 82.0000000000
223 83.0000000000
230 84.0000000000
253 86.0000000000
272 87.0000000000
361 88.0000000000
393 89.0000000000
409 90.0000000000
459 91.0000000000
480 92.0000000000
520 93.0000000000
542 94.0000000000
591 95.0000000000
690 96.0000000000
717 97.0000000000
915 98.0000000000
933 99.0000000000
1111 100.0000000000
evaluations raw_y
1 52.0000000000
2 58.0000000000
27 59.0000000000
30 60.0000000000
40 61.0000000000
48 62.0000000000
51 64.0000000000
84 65.0000000000
100 66.0000000000
109 67.0000000000
113 68.0000000000
124 69.0000000000
149 70.0000000000
163 71.0000000000
171 72.0000000000
182 73.0000000000
189 74.0000000000
203 75.0000000000
211 76.0000000000
250 77.0000000000
275 78.0000000000
303 79.0000000000
316 80.0000000000
331 81.0000000000
337 82.0000000000
355 83.0000000000
361 84.0000000000
374 85.0000000000
390 86.0000000000
416 87.0000000000
443 88.0000000000
465 89.0000000000
479 90.0000000000
492 91.0000000000
526 92.0000000000
574 93.0000000000
584 94.0000000000
681 95.0000000000
697 96.0000000000
873 97.0000000000
967 98.0000000000
1004 99.0000000000
1084 100.0000000000
