evaluations raw_y
1 6.6000000000
2 7.4000000000
4 8.8000000000
44 9.4000000000
145 9.6000000000
283 10.0000000000
1164 10.4000000000
16881 10.6000000000
100000 5.6000000000
evaluations raw_y
1 6.2000000000
6 8.8000000000
52 10.0000000000
1860 10.2000000000
2473 10.4000000000
3440 10.6000000000
3733 10.8000000000
100000 6.2000000000
evaluations raw_y
1 5.6000000000
2 6.0000000000
3 7.4000000000
4 8.2000000000
10 8.4000000000
44 8.8000000000
74 9.0000000000
192 9.2000000000
269 9.4000000000
296 9.8000000000
659 10.4000000000
3432 11.4000000000
9632 11.6000000000
11050 12.4000000000
13700 12.6000000000
17759 12.8000000000
100000 6.4000000000
evaluations raw_y
1 6.8000000000
4 7.2000000000
6 8.6000000000
10 8.8000000000
23 9.4000000000
161 11.0000000000
1121 11.2000000000
3006 11.4000000000
5864 11.8000000000
100000 6.0000000000
evaluations raw_y
1 7.2000000000
3 7.6000000000
9 8.4000000000
10 8.6000000000
32 9.0000000000
57 9.6000000000
453 10.2000000000
1129 10.8000000000
58319 11.0000000000
67553 11.2000000000
69718 11.4000000000
70269 11.6000000000
82106 11.8000000000
100000 7.0000000000
evaluations raw_y
1 6.2000000000
2 6.4000000000
4 7.2000000000
5 7.4000000000
7 7.6000000000
8 8.2000000000
13 8.4000000000
17 9.8000000000
23 10.2000000000
67 10.6000000000
652 10.8000000000
8014 11.0000000000
38308 11.2000000000
100000 6.6000000000
evaluations raw_y
1 7.0000000000
13 7.8000000000
39 8.4000000000
64 8.6000000000
176 9.0000000000
412 9.2000000000
629 9.6000000000
1141 9.8000000000
1673 10.0000000000
2507 10.4000000000
11062 11.0000000000
100000 6.0000000000
evaluations raw_y
1 7.2000000000
2 7.6000000000
6 7.8000000000
7 9.0000000000
20 9.4000000000
174 9.6000000000
382 10.0000000000
1462 10.6000000000
7992 11.0000000000
100000 6.6000000000
evaluations raw_y
1 7.8000000000
9 9.0000000000
27 9.4000000000
62 9.8000000000
629 10.2000000000
2404 10.6000000000
14595 10.8000000000
14952 11.0000000000
27615 11.2000000000
100000 7.4000000000
evaluations raw_y
1 6.2000000000
2 7.4000000000
6 7.8000000000
19 9.0000000000
28 9.2000000000
32 9.4000000000
99 9.8000000000
1340 10.0000000000
1384 10.4000000000
2602 10.8000000000
7063 11.2000000000
9831 11.4000000000
100000 5.2000000000
