evaluations raw_y
1 -0.5180259080
5 -0.5101882453
9 -0.5054282149
12 -0.5022597618
14 -0.5003099616
21 -0.4979685061
23 -0.4937324606
26 -0.4915273462
30 -0.4868968641
34 -0.4788937187
48 -0.4726056664
52 -0.4669858168
62 -0.4665017742
67 -0.4616902428
69 -0.4512448182
71 -0.4480610164
77 -0.4450133514
86 -0.4443550969
94 -0.4403020158
97 -0.4330522068
99 -0.4274069281
108 -0.4248448529
129 -0.4176892282
134 -0.4166802163
139 -0.4166718312
144 -0.4055260423
153 -0.4037019021
155 -0.3970035389
161 -0.3907993802
170 -0.3884916297
179 -0.3872613396
182 -0.3813336175
196 -0.3770118859
221 -0.3721110498
238 -0.3656594184
251 -0.3611455308
268 -0.3573814379
270 -0.3566404205
277 -0.3536566210
307 -0.3462278843
358 -0.3413830297
400 -0.3376615661
420 -0.3361875715
434 -0.3318223858
442 -0.3296804042
450 -0.3281588658
462 -0.3263559134
511 -0.3261490038
530 -0.3225927288
548 -0.3219761465
581 -0.3162781075
615 -0.3157398225
677 -0.3156134170
784 -0.3099109329
830 -0.3045912970
880 -0.3028804015
1029 -0.3018793612
1139 -0.3011383438
10133 -0.3010205363
10349 -0.2956613405
42092 -0.2943353426
44393 -0.2935161331
44615 -0.2928200823
100000 -0.3007994178
evaluations raw_y
1 -0.5406196011
3 -0.5385636455
19 -0.5362010246
29 -0.5295026614
31 -0.5226588544
36 -0.5200689638
39 -0.5161216565
43 -0.5128165501
44 -0.5108817568
46 -0.5030675777
51 -0.4996048190
52 -0.4966383924
57 -0.4881355759
74 -0.4757773671
77 -0.4712634795
85 -0.4700331893
110 -0.4670999466
112 -0.4621459581
113 -0.4561537492
126 -0.4542690378
139 -0.4542606527
146 -0.4516921646
147 -0.4449496700
153 -0.4344266715
159 -0.4335919079
163 -0.4273877492
177 -0.4245004393
187 -0.4202582930
190 -0.4199921531
198 -0.4174036693
205 -0.4164275485
225 -0.4135217439
227 -0.4087483564
236 -0.4030534373
239 -0.4023573865
241 -0.3962554641
256 -0.3896101389
260 -0.3894032293
278 -0.3846688367
280 -0.3835058192
305 -0.3789282558
308 -0.3761064904
313 -0.3754899081
324 -0.3704786843
378 -0.3579242317
387 -0.3573944890
394 -0.3547403589
397 -0.3472024573
415 -0.3464243657
464 -0.3455677179
474 -0.3446158196
548 -0.3408502777
577 -0.3343168745
643 -0.3304321940
755 -0.3254789315
774 -0.3237680360
826 -0.3227669956
1069 -0.3166023339
1495 -0.3165452711
1526 -0.3144325202
1708 -0.3140178748
1879 -0.3086982390
20865 -0.3060038949
29664 -0.3058860874
47832 -0.3023617953
100000 -0.3054725845
evaluations raw_y
1 -0.5148027887
6 -0.5073740521
14 -0.5067970192
19 -0.5016386405
27 -0.4927594461
29 -0.4830390093
30 -0.4759820593
31 -0.4693754146
33 -0.4671136279
35 -0.4635581361
42 -0.4623176025
50 -0.4584947313
51 -0.4577018859
54 -0.4556151551
55 -0.4489167918
57 -0.4486506520
61 -0.4409080622
70 -0.4374677730
74 -0.4340050143
108 -0.4333884321
111 -0.4266084741
130 -0.4247008170
139 -0.4243946902
154 -0.4208126121
163 -0.4205610733
179 -0.4187369331
213 -0.4154340525
222 -0.4128164106
225 -0.4090326677
228 -0.4082703699
230 -0.4078306407
238 -0.4077910974
271 -0.4013131188
287 -0.3970158264
295 -0.3937119877
303 -0.3907281882
305 -0.3890172927
311 -0.3867555060
334 -0.3844760576
339 -0.3841444836
348 -0.3792996289
369 -0.3693028237
401 -0.3667536372
404 -0.3602283670
406 -0.3564642740
431 -0.3558872412
438 -0.3457101266
457 -0.3449691092
545 -0.3422663539
632 -0.3412653135
641 -0.3412569284
654 -0.3345144338
727 -0.3343072629
896 -0.3335449652
994 -0.3291797794
1008 -0.3284837286
1009 -0.3231245329
1010 -0.3218942427
1090 -0.3192537168
1885 -0.3180612867
2317 -0.3160010178
3429 -0.3130527607
15192 -0.3106404252
15224 -0.3072218345
15265 -0.3049423861
68493 -0.3034271258
71519 -0.3021011279
100000 -0.3021011279
evaluations raw_y
1 -0.5026941964
2 -0.4983809999
10 -0.4905433371
14 -0.4876336853
17 -0.4815430251
18 -0.4787313010
19 -0.4713586600
22 -0.4670369284
23 -0.4639892635
31 -0.4557431566
40 -0.4431162415
43 -0.4384840420
46 -0.4362045936
47 -0.4356748508
48 -0.4333145207
53 -0.4320614171
62 -0.4317893188
77 -0.4292401324
82 -0.4277185940
85 -0.4276615312
117 -0.4201236295
128 -0.4185543596
149 -0.4164123780
191 -0.4106947408
204 -0.4037535274
211 -0.3983551182
226 -0.3975493687
231 -0.3948466133
236 -0.3936541832
237 -0.3854048031
242 -0.3847073652
243 -0.3841776225
246 -0.3752590267
247 -0.3743640397
256 -0.3726531442
268 -0.3717414522
272 -0.3701342500
292 -0.3664226293
301 -0.3654136175
332 -0.3593185703
344 -0.3580780366
360 -0.3503988445
366 -0.3491380485
367 -0.3457419838
398 -0.3407879952
405 -0.3401591055
