evaluations raw_y
1 -913.0000000000
11824 -874.0000000000
14372 -864.0000000000
14395 -845.0000000000
14396 -806.0000000000
14629 -787.0000000000
40973 -778.0000000000
41025 -777.0000000000
58353 -748.0000000000
58354 -719.0000000000
58362 -709.0000000000
95249 -689.0000000000
100000 -1429.0000000000
evaluations raw_y
1 -1352.0000000000
12 -1342.0000000000
231 -1313.0000000000
254 -1284.0000000000
257 -1245.0000000000
367 -1225.0000000000
393 -1196.0000000000
398 -1167.0000000000
402 -1128.0000000000
503 -1127.0000000000
505 -1098.0000000000
863 -1060.0000000000
887 -1040.0000000000
905 -1030.0000000000
921 -1001.0000000000
922 -943.0000000000
923 -904.0000000000
928 -894.0000000000
934 -855.0000000000
9876 -835.0000000000
16101 -825.0000000000
16106 -747.0000000000
100000 -1400.0000000000
evaluations raw_y
1 -1313.0000000000
2 -1274.0000000000
8 -1235.0000000000
13 -1206.0000000000
16 -1128.0000000000
52 -1108.0000000000
111 -1098.0000000000
112 -1069.0000000000
120 -1059.0000000000
595 -1030.0000000000
1127 -1010.0000000000
1348 -1001.0000000000
1350 -982.0000000000
1352 -943.0000000000
1388 -914.0000000000
1499 -903.0000000000
1502 -864.0000000000
1505 -825.0000000000
1518 -796.0000000000
60878 -768.0000000000
60919 -748.0000000000
91433 -739.0000000000
91446 -729.0000000000
100000 -1215.0000000000
evaluations raw_y
1 -1449.0000000000
15 -1430.0000000000
18 -1391.0000000000
24 -1352.0000000000
56 -1342.0000000000
151 -1332.0000000000
173 -1293.0000000000
197 -1264.0000000000
198 -1225.0000000000
216 -1176.0000000000
218 -1137.0000000000
361 -1059.0000000000
2390 -1020.0000000000
2400 -991.0000000000
2407 -962.0000000000
2419 -952.0000000000
2420 -913.0000000000
2605 -884.0000000000
2612 -845.0000000000
2614 -777.0000000000
2627 -709.0000000000
100000 -1351.0000000000
evaluations raw_y
1 -1098.0000000000
9 -1079.0000000000
10 -1040.0000000000
23 -1011.0000000000
28 -972.0000000000
2384 -962.0000000000
10876 -894.0000000000
10878 -855.0000000000
25237 -816.0000000000
26950 -787.0000000000
38497 -748.0000000000
38498 -661.0000000000
100000 -1128.0000000000
evaluations raw_y
1 -1478.0000000000
2 -1439.0000000000
15 -1410.0000000000
146 -1390.0000000000
147 -1351.0000000000
155 -1312.0000000000
156 -1205.0000000000
400 -1167.0000000000
401 -1138.0000000000
448 -1128.0000000000
452 -1118.0000000000
454 -1079.0000000000
456 -1040.0000000000
460 -1011.0000000000
472 -972.0000000000
473 -894.0000000000
28729 -874.0000000000
55713 -866.0000000000
55714 -856.0000000000
55715 -817.0000000000
55716 -759.0000000000
55724 -749.0000000000
55730 -710.0000000000
55734 -671.0000000000
55735 -642.0000000000
55740 -632.0000000000
100000 -1556.0000000000
evaluations raw_y
1 -1556.0000000000
8 -1488.0000000000
16 -1449.0000000000
17 -1410.0000000000
19 -1371.0000000000
20 -1332.0000000000
21 -1303.0000000000
22 -1264.0000000000
31 -1235.0000000000
70 -1196.0000000000
237 -1166.0000000000
250 -1156.0000000000
354 -1137.0000000000
875 -1118.0000000000
877 -1079.0000000000
888 -1050.0000000000
892 -1021.0000000000
1298 -1001.0000000000
1304 -962.0000000000
1369 -952.0000000000
1382 -913.0000000000
1586 -885.0000000000
22313 -875.0000000000
22324 -846.0000000000
22327 -807.0000000000
22337 -797.0000000000
88201 -796.0000000000
88206 -757.0000000000
100000 -1313.0000000000
evaluations raw_y
1 -1176.0000000000
2 -1137.0000000000
4 -1098.0000000000
45 -1088.0000000000
1060 -1031.0000000000
1245 -1021.0000000000
3269 -1001.0000000000
4928 -981.0000000000
4929 -942.0000000000
6794 -933.0000000000
6795 -904.0000000000
10477 -884.0000000000
11154 -874.0000000000
12670 -856.0000000000
12671 -817.0000000000
12675 -778.0000000000
12690 -759.0000000000
12694 -720.0000000000
48265 -709.0000000000
48271 -680.0000000000
100000 -1751.0000000000
evaluations raw_y
1 -1605.0000000000
10 -1566.0000000000
15 -1527.0000000000
16 -1488.0000000000
49 -1478.0000000000
51 -1439.0000000000
105 -1420.0000000000
107 -1381.0000000000
108 -1313.0000000000
110 -1274.0000000000
138 -1254.0000000000
176 -1244.0000000000
193 -1215.0000000000
202 -1195.0000000000
204 -1166.0000000000
271 -1147.0000000000
275 -1118.0000000000
276 -1089.0000000000
280 -1079.0000000000
283 -1040.0000000000
2140 -1030.0000000000
3270 -1011.0000000000
3307 -972.0000000000
3308 -953.0000000000
3309 -924.0000000000
3310 -885.0000000000
3352 -884.0000000000
3354 -855.0000000000
15816 -845.0000000000
29448 -807.0000000000
29449 -778.0000000000
59697 -758.0000000000
59699 -748.0000000000
88844 -738.0000000000
100000 -1234.0000000000
evaluations raw_y
1 -1293.0000000000
11 -1283.0000000000
153 -1273.0000000000
215 -1263.0000000000
246 -1244.0000000000
250 -1234.0000000000
326 -1186.0000000000
327 -1147.0000000000
330 -1118.0000000000
784 -1108.0000000000
822 -1079.0000000000
1647 -1059.0000000000
1659 -1030.0000000000
1660 -991.0000000000
1667 -962.0000000000
1668 -884.0000000000
1687 -816.0000000000
1689 -787.0000000000
1695 -748.0000000000
100000 -1517.0000000000
