evaluations raw_y
1 -1478.0000000000
4 -1420.0000000000
6 -1371.0000000000
7 -1332.0000000000
11 -1176.0000000000
17 -1108.0000000000
19 -1098.0000000000
24 -1079.0000000000
26 -884.0000000000
36 -768.0000000000
46 -748.0000000000
47 -709.0000000000
63 -670.0000000000
68 -612.0000000000
91 -583.0000000000
121 -544.0000000000
149 -505.0000000000
152 -437.0000000000
178 -408.0000000000
192 -379.0000000000
226 -340.0000000000
231 -311.0000000000
248 -282.0000000000
301 -263.0000000000
309 -224.0000000000
318 -205.0000000000
339 -196.0000000000
355 -186.0000000000
361 -147.0000000000
370 -138.0000000000
385 -108.0000000000
391 -99.0000000000
395 -89.0000000000
422 -79.0000000000
433 -60.0000000000
484 -51.0000000000
530 -50.0000000000
561 -41.0000000000
580 -32.0000000000
600 -31.0000000000
645 -2.0000000000
659 -1.0000000000
683 8.0000000000
780 9.0000000000
100000 9.0000000000
evaluations raw_y
1 -1274.0000000000
8 -1235.0000000000
9 -1108.0000000000
13 -884.0000000000
20 -826.0000000000
35 -807.0000000000
36 -787.0000000000
45 -748.0000000000
49 -709.0000000000
69 -670.0000000000
74 -651.0000000000
80 -631.0000000000
82 -622.0000000000
89 -583.0000000000
94 -544.0000000000
103 -524.0000000000
113 -505.0000000000
133 -476.0000000000
191 -466.0000000000
195 -437.0000000000
198 -427.0000000000
204 -359.0000000000
274 -320.0000000000
333 -311.0000000000
334 -301.0000000000
338 -291.0000000000
344 -282.0000000000
377 -253.0000000000
385 -224.0000000000
441 -185.0000000000
472 -176.0000000000
550 -157.0000000000
569 -138.0000000000
585 -119.0000000000
604 -110.0000000000
644 -109.0000000000
672 -90.0000000000
687 -81.0000000000
713 -71.0000000000
718 -62.0000000000
737 -33.0000000000
920 -14.0000000000
1022 -5.0000000000
1029 -4.0000000000
1070 5.0000000000
1079 6.0000000000
1335 7.0000000000
1485 8.0000000000
100000 -21.0000000000
evaluations raw_y
1 -1410.0000000000
2 -1196.0000000000
7 -1137.0000000000
13 -1098.0000000000
22 -1069.0000000000
28 -1050.0000000000
29 -991.0000000000
37 -923.0000000000
39 -874.0000000000
45 -864.0000000000
47 -835.0000000000
55 -796.0000000000
84 -767.0000000000
86 -757.0000000000
90 -718.0000000000
96 -679.0000000000
109 -650.0000000000
126 -611.0000000000
145 -582.0000000000
151 -553.0000000000
156 -524.0000000000
169 -505.0000000000
173 -485.0000000000
180 -437.0000000000
190 -427.0000000000
202 -408.0000000000
207 -350.0000000000
226 -321.0000000000
248 -302.0000000000
249 -263.0000000000
354 -234.0000000000
360 -205.0000000000
370 -176.0000000000
387 -147.0000000000
393 -146.0000000000
404 -117.0000000000
405 -98.0000000000
410 -89.0000000000
414 -70.0000000000
460 -61.0000000000
465 -51.0000000000
495 -42.0000000000
547 -23.0000000000
584 -22.0000000000
601 -13.0000000000
734 -12.0000000000
788 -3.0000000000
1225 6.0000000000
1270 7.0000000000
1414 8.0000000000
100000 7.0000000000
evaluations raw_y
1 -1469.0000000000
3 -1274.0000000000
5 -1166.0000000000
9 -1060.0000000000
11 -865.0000000000
19 -787.0000000000
37 -729.0000000000
51 -642.0000000000
65 -632.0000000000
68 -603.0000000000
73 -593.0000000000
77 -564.0000000000
113 -525.0000000000
123 -496.0000000000
145 -467.0000000000
150 -438.0000000000
160 -409.0000000000
166 -370.0000000000
178 -331.0000000000
188 -312.0000000000
195 -292.0000000000
196 -254.0000000000
198 -244.0000000000
208 -215.0000000000
235 -205.0000000000
238 -196.0000000000
259 -138.0000000000
288 -119.0000000000
297 -90.0000000000
316 -71.0000000000
322 -61.0000000000
331 -51.0000000000
357 -50.0000000000
360 -41.0000000000
374 -32.0000000000
407 -23.0000000000
428 -22.0000000000
607 -13.0000000000
670 -12.0000000000
795 -3.0000000000
834 -2.0000000000
855 7.0000000000
910 8.0000000000
1132 9.0000000000
100000 -30.0000000000
evaluations raw_y
1 -1332.0000000000
8 -1176.0000000000
11 -914.0000000000
13 -903.0000000000
19 -855.0000000000
25 -806.0000000000
28 -709.0000000000
31 -631.0000000000
38 -621.0000000000
40 -602.0000000000
49 -583.0000000000
52 -563.0000000000
59 -534.0000000000
61 -466.0000000000
110 -427.0000000000
130 -398.0000000000
226 -388.0000000000
231 -359.0000000000
260 -320.0000000000
275 -301.0000000000
282 -272.0000000000
299 -243.0000000000
303 -214.0000000000
337 -185.0000000000
401 -166.0000000000
435 -147.0000000000
440 -119.0000000000
454 -118.0000000000
458 -99.0000000000
466 -71.0000000000
471 -61.0000000000
480 -33.0000000000
520 -32.0000000000
572 -13.0000000000
692 -12.0000000000
705 -4.0000000000
710 -3.0000000000
728 -2.0000000000
1029 8.0000000000
100000 8.0000000000
evaluations raw_y
1 -1206.0000000000
2 -1108.0000000000
5 -836.0000000000
14 -826.0000000000
22 -700.0000000000
27 -622.0000000000
33 -593.0000000000
40 -564.0000000000
45 -515.0000000000
57 -486.0000000000
61 -457.0000000000
67 -447.0000000000
