evaluations raw_y
1 0.9663703131
3 1.2735608762
7 1.3448090371
10 1.5479876161
31 1.7064846416
45 1.8982536067
345 1.9794140934
1332 2.0145044319
16367 2.1097046414
19472 2.1459227468
20076 2.1682567216
21214 2.1720243267
83952 2.2542831380
100000 1.0360547037
evaluations raw_y
1 0.8588114050
2 1.1125945705
4 1.2493753123
9 1.3594344753
13 1.6056518947
60 1.7593244194
745 1.8234865062
923 1.8368846436
1293 1.8422991894
1439 1.9425019425
2975 2.0308692120
5787 2.1026072330
16267 2.1496130696
16816 2.3607176582
100000 1.2297097885
evaluations raw_y
1 0.6802721088
2 0.8629616845
3 0.9671179884
4 1.4766686356
34 1.8050541516
688 1.8422991894
1032 1.8754688672
1641 2.0955574183
2101 2.1026072330
2382 2.2747952684
8016 2.4154589372
100000 0.5631899076
evaluations raw_y
1 0.8793527963
2 1.5733165513
10 1.6767270288
144 1.6789791807
273 1.7373175817
469 1.8839487566
1511 1.8953752843
3702 1.8982536067
5627 2.1132713440
22385 2.1682567216
23800 2.1910604733
100000 0.6043026348
evaluations raw_y
1 1.0482180294
3 1.4021312395
13 1.4961101137
34 1.7111567420
38 1.8315018315
1313 1.8782870023
1445 1.8896447468
1897 1.9040365575
4244 1.9762845850
19286 2.0048115477
21678 2.1132713440
55728 2.4061597690
100000 0.7210845111
evaluations raw_y
1 1.1379153391
2 1.1956001913
4 1.4594279043
23 1.4662756598
29 1.7998560115
266 1.8341892883
765 2.0781379884
9884 2.1834061135
10676 2.2872827081
100000 0.8812125485
evaluations raw_y
1 0.8931761343
3 1.2468827930
5 1.3564839935
6 1.4245014245
22 1.5105740181
25 1.6700066800
64 1.9040365575
4082 1.9215987702
4766 2.0576131687
11656 2.0850708924
47058 2.2026431718
56474 2.2261798753
78300 2.2747952684
100000 0.9619084263
evaluations raw_y
1 1.0989010989
2 1.1266336187
3 1.1536686664
5 1.1644154634
6 1.3653741125
8 1.4577259475
13 1.9700551615
232 2.0145044319
4305 2.1422450728
36743 2.1533161068
61563 2.5176233635
100000 0.8635578584
evaluations raw_y
1 0.5493298176
2 0.9187798603
3 1.1441647597
6 1.3248542660
20 1.3477088949
25 1.4731879788
35 1.6567263088
205 1.6633399867
387 1.7972681524
559 1.8896447468
670 1.9394879752
5288 2.1570319241
100000 0.9167583425
evaluations raw_y
1 1.3623978202
2 1.5713387806
106 1.7869907076
888 1.9098548510
2558 2.1132713440
13964 2.2583559169
25393 2.3342670401
25965 2.7382256298
100000 1.0827197921
